anchor_id,anchor_text,target_id,target_text,source,target
CCF 168,Access to Production & Multi-Factor Authentication: Access to production [The Organization] is restricted to authorized employees with a valid multi-factor (MFA) token and over an encrypted connection when applicable.,idm-09,"Authentication mechanisms: System components in the Cloud Service Provider´s area of responsibility that are used to provide the cloud service, authenticate users of the Cloud Service Provider´s internal and external employees as well as system components that are involved in the Cloud Service Provider´s automated authorisation processes. Access to the production environment requires two-factor or multi-factor authentication. Within the production environment, user authentication takes place through passwords, digitally signed certificates or procedures that achieve at least an equivalent level of security. If digitally signed certificates are used, administration is carried out in accordance with the Guideline for Key Management (cf. CRY-01). The password requirements are derived from a risk assessment and documented, communicated and provided in a password policy according to SP-01. Compliance with the requirements is enforced by the configuration of the system components, as far as technically possible. Access to the non-production environment requires two-factor or multi-factor authentication. Within the non-production environment, users are authenticated using passwords, digitally signed certificates, or procedures that provide at least an equivalent level of security.",Cisco,BSI C5
CCF 169,User Provisioning: Logical access provisioning to information [The Organization] requires approval from appropriate personnel.,idm-01,"Policy for user accounts and access rights: A role and rights concept based on the business and security requirements of the Cloud Service Provider as well as a policy for managing user accounts and access rights for internal and external employees of the Cloud Service Provider and system components that have a role in automated authorisation processes of the Cloud Service Provider are documented, communicated and made available according to SP-01: . Assignment of unique usernames; . Granting and modifying user accounts and access rights based on the 2least-privilege- principle"" and the ""need-to-know"" principle; . Segregation of duties between operational and monitoring functions (""Segregation of Duties""); . Segregation of duties between managing, approving and assigning user accounts and access rights; . Approval by authorised individual(s) or system(s) for granting or modifying user accounts and access rights before data of the cloud customer or system components used to provision the cloud service can be accessed; . Regular review of assigned user accounts and access rights; . Blocking and removing access accounts in the event of inactivity; . Time-based or event-driven removal or adjustment of access rights in the event of changes to job responsibility; . Two-factor or multi-factor authentication for users with privileged access; . Requirements for the approval and documentation of the management of user accounts and access rights.",Cisco,BSI C5
CCF 169,User Provisioning: Logical access provisioning to information [The Organization] requires approval from appropriate personnel.,idm-02,Granting and change of user accounts and access rights: Specified procedures for granting and modifying user accounts and access rights for internal and external employees of the Cloud Service Provider as well as for system components involved in automated authorisation processes of the Cloud Service Provider ensure compliance with the role and rights concept as well as the policy for managing user accounts and access rights. The Cloud Service Provider offers cloud customers a self-service with which they can independently assign and change user accounts and access rights.,Cisco,BSI C5
CCF 169,User Provisioning: Logical access provisioning to information [The Organization] requires approval from appropriate personnel.,idm-06,"Privileged access rights: Privileged access rights for internal and external employees as well as technical users of the Cloud Service Provider are assigned and changed in accordance to the policy for managing user accounts and access rights (cf. IDM-01) or a separate specific policy. Privileged access rights are personalised, limited in time according to a risk assessment and assigned as necessary for the execution of tasks (""need-to-know principle""). Technical users are assigned to internal or external employees of the Cloud Service Provider. Activities of users with privileged access rights are logged in order to detect any misuse of privileged access in suspicious cases. The logged information is automatically monitored for defined events that may indicate misuse. When such an event is identified, the responsible personnel are automatically informed so that they can promptly assess whether misuse has occurred and take corresponding action. In the event of proven misuse of privileged access rights, disciplinary measures are taken in accordance with HR-04.",Cisco,BSI C5
CCF 170,"Cloud Access Management: [The Organization] provides access controls to its cloud service customer to restrict access to its cloud services, cloud service functions, and data.",pss-01,"Guidelines and Recommendations for Cloud Customers: The Cloud Service Provider provides cloud customers with guidelines and recommendations for the secure use of the cloud service provided. The information contained therein is intended to assist the cloud customer in the secure configuration, installation and use of the cloud service, to the extent applicable to the cloud service and the responsibility of the cloud user. The type and scope of the information provided will be based on the needs of subject matter experts of the cloud customers who set information security requirements, implement them or verify the implementation (e.g. IT, Compliance, Internal Audit). The information in the guidelines and recommendations for the secure use of the cloud service address the following aspects, where applicable to the cloud service: . Instructions for secure configuration; . Information sources on known vulnerabilities and update mechanisms; . Error handling and logging mechanisms; . Authentication mechanisms; . Roles and rights concept including combinations that result in an elevated risk; and . Services and functions for administration of the cloud service by privileged users. The information is maintained so that it is applicable to the cloud service provided in the version intended for productive use.",Cisco,BSI C5
CCF 170,"Cloud Access Management: [The Organization] provides access controls to its cloud service customer to restrict access to its cloud services, cloud service functions, and data.",pss-09,"Authorisation Mechanisms: Access to the functions provided by the cloud service is restricted by access controls (authorisation mechanisms) that verify whether users, IT components, or applications are authorised to perform certain actions. The Cloud Service Provider validates the functionality of the authorisation mechanisms before new functions are made available to cloud users and in the event of changes to the authorisation mechanisms of existing functions (cf. DEV-06). The severity of identified vulnerabilities is assessed according to defined criteria based on industry standard metrics (e.g. Common Vulnerability Scoring System) and measures for timely resolution or mitigation are initiated. Vulnerabilities that have not been fixed are listed in the online register of known vulnerabilities (cf. PSS-02). Access controls are attribute-based to enable granular and contextual checks against multiple attributes of a user, IT component, or application (e.g., role, location, authentication method).",Cisco,BSI C5
CCF 170,"Cloud Access Management: [The Organization] provides access controls to its cloud service customer to restrict access to its cloud services, cloud service functions, and data.",idm-01,"Policy for user accounts and access rights: A role and rights concept based on the business and security requirements of the Cloud Service Provider as well as a policy for managing user accounts and access rights for internal and external employees of the Cloud Service Provider and system components that have a role in automated authorisation processes of the Cloud Service Provider are documented, communicated and made available according to SP-01: . Assignment of unique usernames; . Granting and modifying user accounts and access rights based on the 2least-privilege- principle"" and the ""need-to-know"" principle; . Segregation of duties between operational and monitoring functions (""Segregation of Duties""); . Segregation of duties between managing, approving and assigning user accounts and access rights; . Approval by authorised individual(s) or system(s) for granting or modifying user accounts and access rights before data of the cloud customer or system components used to provision the cloud service can be accessed; . Regular review of assigned user accounts and access rights; . Blocking and removing access accounts in the event of inactivity; . Time-based or event-driven removal or adjustment of access rights in the event of changes to job responsibility; . Two-factor or multi-factor authentication for users with privileged access; . Requirements for the approval and documentation of the management of user accounts and access rights.",Cisco,BSI C5
CCF 170,"Cloud Access Management: [The Organization] provides access controls to its cloud service customer to restrict access to its cloud services, cloud service functions, and data.",idm-04,"Withdraw or adjust access rights as the task area changes: Access rights are promptly revoked if the job responsibilities of the Cloud Service Provider´s internal or external staff or the tasks of system components involved in the Cloud Service Provider´s automated authorisation processes change. Privileged access rights are adjusted or revoked within 48 hours after the change taking effect. All other access rights are adjusted or revoked within 14 days. After revocation, the procedure for granting user accounts and access rights (cf. IDM-02) must be repeated.",Cisco,BSI C5
CCF 170,"Cloud Access Management: [The Organization] provides access controls to its cloud service customer to restrict access to its cloud services, cloud service functions, and data.",pss-07,"Confidentiality of Authentication Information: If passwords are used as authentication information for the cloud service, their confidentiality is ensured by the following procedures: . Users can initially create the password themselves or must change an initial password when logging in to the cloud service for the first time. An initial password loses its validity after a maximum of 14 days. . When creating passwords, compliance with the length and complexity requirements of the Cloud Service Provider (cf. IDM-09) or the cloud customer is technically enforced. . The user is informed about changing or resetting the password. . The server-side storage takes place using state-of-the-art cryptographically strong hash functions in combination with at least 32-bit long salt values.",Cisco,BSI C5
CCF 170,"Cloud Access Management: [The Organization] provides access controls to its cloud service customer to restrict access to its cloud services, cloud service functions, and data.",pss-05,"Authentication Mechanisms: The Cloud Service Provider provides authentication mechanisms that can force strong authentication (e.g. two or more factors) for users, IT components or applications within the cloud users´ area of responsibility. These authentication mechanisms are set up at all access points that allow users, IT components or applications to interact with the cloud service. For privileged users, IT components or applications, these authentication mechanisms are enforced. The cloud service offers out-of-band authentication (OOB), in which the factors are transmitted via different channels (e.g. Internet and mobile network).",Cisco,BSI C5
CCF 170,"Cloud Access Management: [The Organization] provides access controls to its cloud service customer to restrict access to its cloud services, cloud service functions, and data.",pss-08,"Roles and Rights Concept: The Cloud Service Provider provides cloud users with a roles and rights concept for managing access rights. It describes rights profiles for the functions provided by the cloud service. The rights profiles are suitable for enabling cloud users to manage access authorisations and permissions in accordance with the principle of least-privilege and how it is necessary for the performance of tasks (""need-to-know principle"") and to implement the principle of functional separation between operational and controlling functions (""separation of duties"").",Cisco,BSI C5
CCF 170,"Cloud Access Management: [The Organization] provides access controls to its cloud service customer to restrict access to its cloud services, cloud service functions, and data.",cos-02,"Security requirements for connections in the Cloud Service Provider’s network: Specific security requirements are designed, published and provided for establishing connections within the Cloud Service Provider´s network. The security requirements define for the Cloud Service Provider´s area of responsibility: . in which cases the security zones are to be separated and in which cases cloud customers are to be logically or physically segregated; . which communication relationships and which network and application protocols are permitted in each case; . how the data traffic for administration and monitoring is segregated from each on network level; . which internal, cross-location communication is permitted and; . which cross-network communication is allowed",Cisco,BSI C5
CCF 171,Quarterly Access Reviews: Periodic access reviews are conducted by management for the in-scope system components to ensure that access is restricted appropriately. Tickets are created to remove or modify access as necessary in a timely manner.,idm-05,"Regular review of access rights: Access rights of internal and external employees of the Cloud Service Provider as well as of system components that play a role in automated authorisation processes of the Cloud Service Provider are reviewed at least once a year to ensure that they still correspond to the actual area of use. The review is carried out by authorised persons from the Cloud Service Provider´s organisational units, who can assess the appropriateness of the assigned access rights based on their knowledge of the task areas of the employees or system components. Identified deviations will be dealt with promptly, but no later than 7 days after their detection, by appropriate modification or withdrawal of the access rights. Privileged access rights are reviewed at least every six months.",Cisco,BSI C5
CCF 171,Quarterly Access Reviews: Periodic access reviews are conducted by management for the in-scope system components to ensure that access is restricted appropriately. Tickets are created to remove or modify access as necessary in a timely manner.,idm-01,"Policy for user accounts and access rights: A role and rights concept based on the business and security requirements of the Cloud Service Provider as well as a policy for managing user accounts and access rights for internal and external employees of the Cloud Service Provider and system components that have a role in automated authorisation processes of the Cloud Service Provider are documented, communicated and made available according to SP-01: . Assignment of unique usernames; . Granting and modifying user accounts and access rights based on the 2least-privilege- principle"" and the ""need-to-know"" principle; . Segregation of duties between operational and monitoring functions (""Segregation of Duties""); . Segregation of duties between managing, approving and assigning user accounts and access rights; . Approval by authorised individual(s) or system(s) for granting or modifying user accounts and access rights before data of the cloud customer or system components used to provision the cloud service can be accessed; . Regular review of assigned user accounts and access rights; . Blocking and removing access accounts in the event of inactivity; . Time-based or event-driven removal or adjustment of access rights in the event of changes to job responsibility; . Two-factor or multi-factor authentication for users with privileged access; . Requirements for the approval and documentation of the management of user accounts and access rights.",Cisco,BSI C5
CCF 171,Quarterly Access Reviews: Periodic access reviews are conducted by management for the in-scope system components to ensure that access is restricted appropriately. Tickets are created to remove or modify access as necessary in a timely manner.,idm-06,"Privileged access rights: Privileged access rights for internal and external employees as well as technical users of the Cloud Service Provider are assigned and changed in accordance to the policy for managing user accounts and access rights (cf. IDM-01) or a separate specific policy. Privileged access rights are personalised, limited in time according to a risk assessment and assigned as necessary for the execution of tasks (""need-to-know principle""). Technical users are assigned to internal or external employees of the Cloud Service Provider. Activities of users with privileged access rights are logged in order to detect any misuse of privileged access in suspicious cases. The logged information is automatically monitored for defined events that may indicate misuse. When such an event is identified, the responsible personnel are automatically informed so that they can promptly assess whether misuse has occurred and take corresponding action. In the event of proven misuse of privileged access rights, disciplinary measures are taken in accordance with HR-04.",Cisco,BSI C5
CCF 172,Quarterly Access Review Exceptions: Inappropriate access identified as part of quarterly user access reviews must be remediated within 7 days.,idm-05,"Regular review of access rights: Access rights of internal and external employees of the Cloud Service Provider as well as of system components that play a role in automated authorisation processes of the Cloud Service Provider are reviewed at least once a year to ensure that they still correspond to the actual area of use. The review is carried out by authorised persons from the Cloud Service Provider´s organisational units, who can assess the appropriateness of the assigned access rights based on their knowledge of the task areas of the employees or system components. Identified deviations will be dealt with promptly, but no later than 7 days after their detection, by appropriate modification or withdrawal of the access rights. Privileged access rights are reviewed at least every six months.",Cisco,BSI C5
CCF 173,Unique [ The Organisation ] ID Log-In: Authentication to in-scope [The Organization] require unique [The Organization] ID credentials.,idm-01,"Policy for user accounts and access rights: A role and rights concept based on the business and security requirements of the Cloud Service Provider as well as a policy for managing user accounts and access rights for internal and external employees of the Cloud Service Provider and system components that have a role in automated authorisation processes of the Cloud Service Provider are documented, communicated and made available according to SP-01: . Assignment of unique usernames; . Granting and modifying user accounts and access rights based on the 2least-privilege- principle"" and the ""need-to-know"" principle; . Segregation of duties between operational and monitoring functions (""Segregation of Duties""); . Segregation of duties between managing, approving and assigning user accounts and access rights; . Approval by authorised individual(s) or system(s) for granting or modifying user accounts and access rights before data of the cloud customer or system components used to provision the cloud service can be accessed; . Regular review of assigned user accounts and access rights; . Blocking and removing access accounts in the event of inactivity; . Time-based or event-driven removal or adjustment of access rights in the event of changes to job responsibility; . Two-factor or multi-factor authentication for users with privileged access; . Requirements for the approval and documentation of the management of user accounts and access rights.",Cisco,BSI C5
CCF 173,Unique [ The Organisation ] ID Log-In: Authentication to in-scope [The Organization] require unique [The Organization] ID credentials.,pss-09,"Authorisation Mechanisms: Access to the functions provided by the cloud service is restricted by access controls (authorisation mechanisms) that verify whether users, IT components, or applications are authorised to perform certain actions. The Cloud Service Provider validates the functionality of the authorisation mechanisms before new functions are made available to cloud users and in the event of changes to the authorisation mechanisms of existing functions (cf. DEV-06). The severity of identified vulnerabilities is assessed according to defined criteria based on industry standard metrics (e.g. Common Vulnerability Scoring System) and measures for timely resolution or mitigation are initiated. Vulnerabilities that have not been fixed are listed in the online register of known vulnerabilities (cf. PSS-02). Access controls are attribute-based to enable granular and contextual checks against multiple attributes of a user, IT component, or application (e.g., role, location, authentication method).",Cisco,BSI C5
CCF 173,Unique [ The Organisation ] ID Log-In: Authentication to in-scope [The Organization] require unique [The Organization] ID credentials.,pss-08,"Roles and Rights Concept: The Cloud Service Provider provides cloud users with a roles and rights concept for managing access rights. It describes rights profiles for the functions provided by the cloud service. The rights profiles are suitable for enabling cloud users to manage access authorisations and permissions in accordance with the principle of least-privilege and how it is necessary for the performance of tasks (""need-to-know principle"") and to implement the principle of functional separation between operational and controlling functions (""separation of duties"").",Cisco,BSI C5
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,pss-09,"Authorisation Mechanisms: Access to the functions provided by the cloud service is restricted by access controls (authorisation mechanisms) that verify whether users, IT components, or applications are authorised to perform certain actions. The Cloud Service Provider validates the functionality of the authorisation mechanisms before new functions are made available to cloud users and in the event of changes to the authorisation mechanisms of existing functions (cf. DEV-06). The severity of identified vulnerabilities is assessed according to defined criteria based on industry standard metrics (e.g. Common Vulnerability Scoring System) and measures for timely resolution or mitigation are initiated. Vulnerabilities that have not been fixed are listed in the online register of known vulnerabilities (cf. PSS-02). Access controls are attribute-based to enable granular and contextual checks against multiple attributes of a user, IT component, or application (e.g., role, location, authentication method).",Cisco,BSI C5
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,idm-01,"Policy for user accounts and access rights: A role and rights concept based on the business and security requirements of the Cloud Service Provider as well as a policy for managing user accounts and access rights for internal and external employees of the Cloud Service Provider and system components that have a role in automated authorisation processes of the Cloud Service Provider are documented, communicated and made available according to SP-01: . Assignment of unique usernames; . Granting and modifying user accounts and access rights based on the 2least-privilege- principle"" and the ""need-to-know"" principle; . Segregation of duties between operational and monitoring functions (""Segregation of Duties""); . Segregation of duties between managing, approving and assigning user accounts and access rights; . Approval by authorised individual(s) or system(s) for granting or modifying user accounts and access rights before data of the cloud customer or system components used to provision the cloud service can be accessed; . Regular review of assigned user accounts and access rights; . Blocking and removing access accounts in the event of inactivity; . Time-based or event-driven removal or adjustment of access rights in the event of changes to job responsibility; . Two-factor or multi-factor authentication for users with privileged access; . Requirements for the approval and documentation of the management of user accounts and access rights.",Cisco,BSI C5
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,pss-07,"Confidentiality of Authentication Information: If passwords are used as authentication information for the cloud service, their confidentiality is ensured by the following procedures: . Users can initially create the password themselves or must change an initial password when logging in to the cloud service for the first time. An initial password loses its validity after a maximum of 14 days. . When creating passwords, compliance with the length and complexity requirements of the Cloud Service Provider (cf. IDM-09) or the cloud customer is technically enforced. . The user is informed about changing or resetting the password. . The server-side storage takes place using state-of-the-art cryptographically strong hash functions in combination with at least 32-bit long salt values.",Cisco,BSI C5
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,idm-08,"Confidentiality of authentication information: The allocation of authentication information to access system components used to provide the cloud service to internal and external users of the cloud provider and system components that are involved in automated authorisation processes of the cloud provider is done in an orderly manner that ensures the confidentiality of the information. If passwords are used as authentication information, their confidentiality is ensured by the following procedures, as far as technically possible: . Users can initially create the password themselves or must change an initial password when logging on to the system component for the first time. An initial password loses its validity after a maximum of 14 days. . When creating passwords, compliance with the password specifications (cf. IDM-09) is enforced as far as technically possible. . The user is informed about changing or resetting the password. . The server-side storage takes place using cryptographically strong hash functions. Deviations are evaluated by means of a risk analysis and mitigating measures derived from this are implemented. The users sign a declaration in which they assure that they treat personal (or shared) authentication information confidentially and keep it exclusively for themselves (within the members of the group).",Cisco,BSI C5
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,idm-09,"Authentication mechanisms: System components in the Cloud Service Provider´s area of responsibility that are used to provide the cloud service, authenticate users of the Cloud Service Provider´s internal and external employees as well as system components that are involved in the Cloud Service Provider´s automated authorisation processes. Access to the production environment requires two-factor or multi-factor authentication. Within the production environment, user authentication takes place through passwords, digitally signed certificates or procedures that achieve at least an equivalent level of security. If digitally signed certificates are used, administration is carried out in accordance with the Guideline for Key Management (cf. CRY-01). The password requirements are derived from a risk assessment and documented, communicated and provided in a password policy according to SP-01. Compliance with the requirements is enforced by the configuration of the system components, as far as technically possible. Access to the non-production environment requires two-factor or multi-factor authentication. Within the non-production environment, users are authenticated using passwords, digitally signed certificates, or procedures that provide at least an equivalent level of security.",Cisco,BSI C5
CCF 175,Password Management & Configuration: Passwords for the corporate active directory is configured according to Systems policy.,pss-09,"Authorisation Mechanisms: Access to the functions provided by the cloud service is restricted by access controls (authorisation mechanisms) that verify whether users, IT components, or applications are authorised to perform certain actions. The Cloud Service Provider validates the functionality of the authorisation mechanisms before new functions are made available to cloud users and in the event of changes to the authorisation mechanisms of existing functions (cf. DEV-06). The severity of identified vulnerabilities is assessed according to defined criteria based on industry standard metrics (e.g. Common Vulnerability Scoring System) and measures for timely resolution or mitigation are initiated. Vulnerabilities that have not been fixed are listed in the online register of known vulnerabilities (cf. PSS-02). Access controls are attribute-based to enable granular and contextual checks against multiple attributes of a user, IT component, or application (e.g., role, location, authentication method).",Cisco,BSI C5
CCF 175,Password Management & Configuration: Passwords for the corporate active directory is configured according to Systems policy.,idm-01,"Policy for user accounts and access rights: A role and rights concept based on the business and security requirements of the Cloud Service Provider as well as a policy for managing user accounts and access rights for internal and external employees of the Cloud Service Provider and system components that have a role in automated authorisation processes of the Cloud Service Provider are documented, communicated and made available according to SP-01: . Assignment of unique usernames; . Granting and modifying user accounts and access rights based on the 2least-privilege- principle"" and the ""need-to-know"" principle; . Segregation of duties between operational and monitoring functions (""Segregation of Duties""); . Segregation of duties between managing, approving and assigning user accounts and access rights; . Approval by authorised individual(s) or system(s) for granting or modifying user accounts and access rights before data of the cloud customer or system components used to provision the cloud service can be accessed; . Regular review of assigned user accounts and access rights; . Blocking and removing access accounts in the event of inactivity; . Time-based or event-driven removal or adjustment of access rights in the event of changes to job responsibility; . Two-factor or multi-factor authentication for users with privileged access; . Requirements for the approval and documentation of the management of user accounts and access rights.",Cisco,BSI C5
CCF 175,Password Management & Configuration: Passwords for the corporate active directory is configured according to Systems policy.,pss-07,"Confidentiality of Authentication Information: If passwords are used as authentication information for the cloud service, their confidentiality is ensured by the following procedures: . Users can initially create the password themselves or must change an initial password when logging in to the cloud service for the first time. An initial password loses its validity after a maximum of 14 days. . When creating passwords, compliance with the length and complexity requirements of the Cloud Service Provider (cf. IDM-09) or the cloud customer is technically enforced. . The user is informed about changing or resetting the password. . The server-side storage takes place using state-of-the-art cryptographically strong hash functions in combination with at least 32-bit long salt values.",Cisco,BSI C5
CCF 175,Password Management & Configuration: Passwords for the corporate active directory is configured according to Systems policy.,idm-08,"Confidentiality of authentication information: The allocation of authentication information to access system components used to provide the cloud service to internal and external users of the cloud provider and system components that are involved in automated authorisation processes of the cloud provider is done in an orderly manner that ensures the confidentiality of the information. If passwords are used as authentication information, their confidentiality is ensured by the following procedures, as far as technically possible: . Users can initially create the password themselves or must change an initial password when logging on to the system component for the first time. An initial password loses its validity after a maximum of 14 days. . When creating passwords, compliance with the password specifications (cf. IDM-09) is enforced as far as technically possible. . The user is informed about changing or resetting the password. . The server-side storage takes place using cryptographically strong hash functions. Deviations are evaluated by means of a risk analysis and mitigating measures derived from this are implemented. The users sign a declaration in which they assure that they treat personal (or shared) authentication information confidentially and keep it exclusively for themselves (within the members of the group).",Cisco,BSI C5
CCF 175,Password Management & Configuration: Passwords for the corporate active directory is configured according to Systems policy.,idm-09,"Authentication mechanisms: System components in the Cloud Service Provider´s area of responsibility that are used to provide the cloud service, authenticate users of the Cloud Service Provider´s internal and external employees as well as system components that are involved in the Cloud Service Provider´s automated authorisation processes. Access to the production environment requires two-factor or multi-factor authentication. Within the production environment, user authentication takes place through passwords, digitally signed certificates or procedures that achieve at least an equivalent level of security. If digitally signed certificates are used, administration is carried out in accordance with the Guideline for Key Management (cf. CRY-01). The password requirements are derived from a risk assessment and documented, communicated and provided in a password policy according to SP-01. Compliance with the requirements is enforced by the configuration of the system components, as far as technically possible. Access to the non-production environment requires two-factor or multi-factor authentication. Within the non-production environment, users are authenticated using passwords, digitally signed certificates, or procedures that provide at least an equivalent level of security.",Cisco,BSI C5
CCF 176,"Cloud User Access Management: [The Organization] provides user access management, authentication functions, secret authentication information, and specifications for customers to access their own instances of Systems cloud services.",pss-01,"Guidelines and Recommendations for Cloud Customers: The Cloud Service Provider provides cloud customers with guidelines and recommendations for the secure use of the cloud service provided. The information contained therein is intended to assist the cloud customer in the secure configuration, installation and use of the cloud service, to the extent applicable to the cloud service and the responsibility of the cloud user. The type and scope of the information provided will be based on the needs of subject matter experts of the cloud customers who set information security requirements, implement them or verify the implementation (e.g. IT, Compliance, Internal Audit). The information in the guidelines and recommendations for the secure use of the cloud service address the following aspects, where applicable to the cloud service: . Instructions for secure configuration; . Information sources on known vulnerabilities and update mechanisms; . Error handling and logging mechanisms; . Authentication mechanisms; . Roles and rights concept including combinations that result in an elevated risk; and . Services and functions for administration of the cloud service by privileged users. The information is maintained so that it is applicable to the cloud service provided in the version intended for productive use.",Cisco,BSI C5
CCF 176,"Cloud User Access Management: [The Organization] provides user access management, authentication functions, secret authentication information, and specifications for customers to access their own instances of Systems cloud services.",pss-09,"Authorisation Mechanisms: Access to the functions provided by the cloud service is restricted by access controls (authorisation mechanisms) that verify whether users, IT components, or applications are authorised to perform certain actions. The Cloud Service Provider validates the functionality of the authorisation mechanisms before new functions are made available to cloud users and in the event of changes to the authorisation mechanisms of existing functions (cf. DEV-06). The severity of identified vulnerabilities is assessed according to defined criteria based on industry standard metrics (e.g. Common Vulnerability Scoring System) and measures for timely resolution or mitigation are initiated. Vulnerabilities that have not been fixed are listed in the online register of known vulnerabilities (cf. PSS-02). Access controls are attribute-based to enable granular and contextual checks against multiple attributes of a user, IT component, or application (e.g., role, location, authentication method).",Cisco,BSI C5
CCF 176,"Cloud User Access Management: [The Organization] provides user access management, authentication functions, secret authentication information, and specifications for customers to access their own instances of Systems cloud services.",idm-01,"Policy for user accounts and access rights: A role and rights concept based on the business and security requirements of the Cloud Service Provider as well as a policy for managing user accounts and access rights for internal and external employees of the Cloud Service Provider and system components that have a role in automated authorisation processes of the Cloud Service Provider are documented, communicated and made available according to SP-01: . Assignment of unique usernames; . Granting and modifying user accounts and access rights based on the 2least-privilege- principle"" and the ""need-to-know"" principle; . Segregation of duties between operational and monitoring functions (""Segregation of Duties""); . Segregation of duties between managing, approving and assigning user accounts and access rights; . Approval by authorised individual(s) or system(s) for granting or modifying user accounts and access rights before data of the cloud customer or system components used to provision the cloud service can be accessed; . Regular review of assigned user accounts and access rights; . Blocking and removing access accounts in the event of inactivity; . Time-based or event-driven removal or adjustment of access rights in the event of changes to job responsibility; . Two-factor or multi-factor authentication for users with privileged access; . Requirements for the approval and documentation of the management of user accounts and access rights.",Cisco,BSI C5
CCF 176,"Cloud User Access Management: [The Organization] provides user access management, authentication functions, secret authentication information, and specifications for customers to access their own instances of Systems cloud services.",pss-04,IMAGES FOR VIRTUAL MACHINES AND CONTAINERS: Services for providing and managing virtual machines and containers to customers include appropriate protection measures.,Cisco,BSI C5
CCF 176,"Cloud User Access Management: [The Organization] provides user access management, authentication functions, secret authentication information, and specifications for customers to access their own instances of Systems cloud services.",pss-07,"Confidentiality of Authentication Information: If passwords are used as authentication information for the cloud service, their confidentiality is ensured by the following procedures: . Users can initially create the password themselves or must change an initial password when logging in to the cloud service for the first time. An initial password loses its validity after a maximum of 14 days. . When creating passwords, compliance with the length and complexity requirements of the Cloud Service Provider (cf. IDM-09) or the cloud customer is technically enforced. . The user is informed about changing or resetting the password. . The server-side storage takes place using state-of-the-art cryptographically strong hash functions in combination with at least 32-bit long salt values.",Cisco,BSI C5
CCF 176,"Cloud User Access Management: [The Organization] provides user access management, authentication functions, secret authentication information, and specifications for customers to access their own instances of Systems cloud services.",pss-05,"Authentication Mechanisms: The Cloud Service Provider provides authentication mechanisms that can force strong authentication (e.g. two or more factors) for users, IT components or applications within the cloud users´ area of responsibility. These authentication mechanisms are set up at all access points that allow users, IT components or applications to interact with the cloud service. For privileged users, IT components or applications, these authentication mechanisms are enforced. The cloud service offers out-of-band authentication (OOB), in which the factors are transmitted via different channels (e.g. Internet and mobile network).",Cisco,BSI C5
CCF 176,"Cloud User Access Management: [The Organization] provides user access management, authentication functions, secret authentication information, and specifications for customers to access their own instances of Systems cloud services.",pss-08,"Roles and Rights Concept: The Cloud Service Provider provides cloud users with a roles and rights concept for managing access rights. It describes rights profiles for the functions provided by the cloud service. The rights profiles are suitable for enabling cloud users to manage access authorisations and permissions in accordance with the principle of least-privilege and how it is necessary for the performance of tasks (""need-to-know principle"") and to implement the principle of functional separation between operational and controlling functions (""separation of duties"").",Cisco,BSI C5
CCF 176,"Cloud User Access Management: [The Organization] provides user access management, authentication functions, secret authentication information, and specifications for customers to access their own instances of Systems cloud services.",cos-02,"Security requirements for connections in the Cloud Service Provider’s network: Specific security requirements are designed, published and provided for establishing connections within the Cloud Service Provider´s network. The security requirements define for the Cloud Service Provider´s area of responsibility: . in which cases the security zones are to be separated and in which cases cloud customers are to be logically or physically segregated; . which communication relationships and which network and application protocols are permitted in each case; . how the data traffic for administration and monitoring is segregated from each on network level; . which internal, cross-location communication is permitted and; . which cross-network communication is allowed",Cisco,BSI C5
CCF 176,"Cloud User Access Management: [The Organization] provides user access management, authentication functions, secret authentication information, and specifications for customers to access their own instances of Systems cloud services.",idm-08,"Confidentiality of authentication information: The allocation of authentication information to access system components used to provide the cloud service to internal and external users of the cloud provider and system components that are involved in automated authorisation processes of the cloud provider is done in an orderly manner that ensures the confidentiality of the information. If passwords are used as authentication information, their confidentiality is ensured by the following procedures, as far as technically possible: . Users can initially create the password themselves or must change an initial password when logging on to the system component for the first time. An initial password loses its validity after a maximum of 14 days. . When creating passwords, compliance with the password specifications (cf. IDM-09) is enforced as far as technically possible. . The user is informed about changing or resetting the password. . The server-side storage takes place using cryptographically strong hash functions. Deviations are evaluated by means of a risk analysis and mitigating measures derived from this are implemented. The users sign a declaration in which they assure that they treat personal (or shared) authentication information confidentially and keep it exclusively for themselves (within the members of the group).",Cisco,BSI C5
