anchor_id,anchor_text,target_id,target_text,source,target
IAM-08.9,"The CSP shall make available to the CSC the rules and recommendations that shall or may apply to the users under their responsibility, and provide the CSC with tools to manage and enforce these rules",idm-08,"Confidentiality of authentication information: The allocation of authentication information to access system components used to provide the cloud service to internal and external users of the cloud provider and system components that are involved in automated authorisation processes of the cloud provider is done in an orderly manner that ensures the confidentiality of the information. If passwords are used as authentication information, their confidentiality is ensured by the following procedures, as far as technically possible: . Users can initially create the password themselves or must change an initial password when logging on to the system component for the first time. An initial password loses its validity after a maximum of 14 days. . When creating passwords, compliance with the password specifications (cf. IDM-09) is enforced as far as technically possible. . The user is informed about changing or resetting the password. . The server-side storage takes place using cryptographically strong hash functions. Deviations are evaluated by means of a risk analysis and mitigating measures derived from this are implemented. The users sign a declaration in which they assure that they treat personal (or shared) authentication information confidentially and keep it exclusively for themselves (within the members of the group).",NewEUCS (Filtered),BSI C5
IAM-09.1,The CSP shall implement sufficient partitioning measures between the information system providing the cloud service and its other information systems,idm-07,"Access to cloud customer data: The cloud customer is informed by the Cloud Service Provider whenever internal or external employees of the Cloud Service Provider read or write to the cloud customer´s data processed, stored or transmitted in the cloud service or have accessed it without the prior consent of the cloud customer. The Information is provided whenever data of the cloud customer is/was not encrypted, the encryption is/was disabled for access or the contractual agreements do not explicitly exclude such information. The information contains the cause, time, duration, type and scope of the access. The information is sufficiently detailed to enable subject matter experts of the cloud customer to assess the risks of the access. The information is provided in accordance with the contractual agreements, or within 72 hours after the access. Access to the data processed, stored or transmitted in the cloud service by internal or external employees of the Cloud Service Provider requires the prior consent of an authorised department of the cloud customer, provided that the cloud customer´s data is not encrypted, encryption is disabled for access, or contractual agreements do not explicitly exclude such consent. For the consent, the cloud customer´s department is provided with meaningful information about the cause, time, duration, type and scope of the access supporting assessing the risks associated with the access.",NewEUCS (Filtered),BSI C5
IAM-09.2,"The CSP shall design, develop, configure and deploy the information system providing the cloud service to include a partitioning between the technical infrastructure and the equipment required for the administration of the cloud service and the assets it hosts",idm-07,"Access to cloud customer data: The cloud customer is informed by the Cloud Service Provider whenever internal or external employees of the Cloud Service Provider read or write to the cloud customer´s data processed, stored or transmitted in the cloud service or have accessed it without the prior consent of the cloud customer. The Information is provided whenever data of the cloud customer is/was not encrypted, the encryption is/was disabled for access or the contractual agreements do not explicitly exclude such information. The information contains the cause, time, duration, type and scope of the access. The information is sufficiently detailed to enable subject matter experts of the cloud customer to assess the risks of the access. The information is provided in accordance with the contractual agreements, or within 72 hours after the access. Access to the data processed, stored or transmitted in the cloud service by internal or external employees of the Cloud Service Provider requires the prior consent of an authorised department of the cloud customer, provided that the cloud customer´s data is not encrypted, encryption is disabled for access, or contractual agreements do not explicitly exclude such consent. For the consent, the cloud customer´s department is provided with meaningful information about the cause, time, duration, type and scope of the access supporting assessing the risks associated with the access.",NewEUCS (Filtered),BSI C5
IAM-09.3,"The CSP shall separate the administration interfaces made available to CSCs from those made available to its internal and external employees, and in particular:  The administration accounts under the responsibility of the CSP shall be managed using tools and directories that are separate from those used for the management of user accounts under the responsibility of the CSCs;  The administration interfaces made available to CSCs shall not allow for any connection from accounts under the responsibility of the CSP;  The administration interfaces used by the CSP shall not be accessible from the public network and as such shall not allow for any connection from accounts under the responsibility of the CSC.",idm-07,"Access to cloud customer data: The cloud customer is informed by the Cloud Service Provider whenever internal or external employees of the Cloud Service Provider read or write to the cloud customer´s data processed, stored or transmitted in the cloud service or have accessed it without the prior consent of the cloud customer. The Information is provided whenever data of the cloud customer is/was not encrypted, the encryption is/was disabled for access or the contractual agreements do not explicitly exclude such information. The information contains the cause, time, duration, type and scope of the access. The information is sufficiently detailed to enable subject matter experts of the cloud customer to assess the risks of the access. The information is provided in accordance with the contractual agreements, or within 72 hours after the access. Access to the data processed, stored or transmitted in the cloud service by internal or external employees of the Cloud Service Provider requires the prior consent of an authorised department of the cloud customer, provided that the cloud customer´s data is not encrypted, encryption is disabled for access, or contractual agreements do not explicitly exclude such consent. For the consent, the cloud customer´s department is provided with meaningful information about the cause, time, duration, type and scope of the access supporting assessing the risks associated with the access.",NewEUCS (Filtered),BSI C5
IAM-09.4,The CSP shall implement suitable measures for partitioning between the CSCs,idm-07,"Access to cloud customer data: The cloud customer is informed by the Cloud Service Provider whenever internal or external employees of the Cloud Service Provider read or write to the cloud customer´s data processed, stored or transmitted in the cloud service or have accessed it without the prior consent of the cloud customer. The Information is provided whenever data of the cloud customer is/was not encrypted, the encryption is/was disabled for access or the contractual agreements do not explicitly exclude such information. The information contains the cause, time, duration, type and scope of the access. The information is sufficiently detailed to enable subject matter experts of the cloud customer to assess the risks of the access. The information is provided in accordance with the contractual agreements, or within 72 hours after the access. Access to the data processed, stored or transmitted in the cloud service by internal or external employees of the Cloud Service Provider requires the prior consent of an authorised department of the cloud customer, provided that the cloud customer´s data is not encrypted, encryption is disabled for access, or contractual agreements do not explicitly exclude such consent. For the consent, the cloud customer´s department is provided with meaningful information about the cause, time, duration, type and scope of the access supporting assessing the risks associated with the access.",NewEUCS (Filtered),BSI C5
IAM-09.5,"The CSP shall timely inform a CSC whenever internal or external employees of the CSP access in a non-encrypted form to the CSC's data processed, stored or transmitted in the cloud service without the prior consent of the CSC, including at least:  Cause, time, duration, type and scope of the access;  Enough details to enable subject matters experts of the CSC to assess the risks of the access.",idm-07,"Access to cloud customer data: The cloud customer is informed by the Cloud Service Provider whenever internal or external employees of the Cloud Service Provider read or write to the cloud customer´s data processed, stored or transmitted in the cloud service or have accessed it without the prior consent of the cloud customer. The Information is provided whenever data of the cloud customer is/was not encrypted, the encryption is/was disabled for access or the contractual agreements do not explicitly exclude such information. The information contains the cause, time, duration, type and scope of the access. The information is sufficiently detailed to enable subject matter experts of the cloud customer to assess the risks of the access. The information is provided in accordance with the contractual agreements, or within 72 hours after the access. Access to the data processed, stored or transmitted in the cloud service by internal or external employees of the Cloud Service Provider requires the prior consent of an authorised department of the cloud customer, provided that the cloud customer´s data is not encrypted, encryption is disabled for access, or contractual agreements do not explicitly exclude such consent. For the consent, the cloud customer´s department is provided with meaningful information about the cause, time, duration, type and scope of the access supporting assessing the risks associated with the access.",NewEUCS (Filtered),BSI C5
IAM-09.6,"The CSP shall require prior consent from a CSC before any access in a non-encrypted form to the CSC's data processed, stored or transmitted in the cloud service, providing meaningful information as defined in IAM-09.5.",idm-07,"Access to cloud customer data: The cloud customer is informed by the Cloud Service Provider whenever internal or external employees of the Cloud Service Provider read or write to the cloud customer´s data processed, stored or transmitted in the cloud service or have accessed it without the prior consent of the cloud customer. The Information is provided whenever data of the cloud customer is/was not encrypted, the encryption is/was disabled for access or the contractual agreements do not explicitly exclude such information. The information contains the cause, time, duration, type and scope of the access. The information is sufficiently detailed to enable subject matter experts of the cloud customer to assess the risks of the access. The information is provided in accordance with the contractual agreements, or within 72 hours after the access. Access to the data processed, stored or transmitted in the cloud service by internal or external employees of the Cloud Service Provider requires the prior consent of an authorised department of the cloud customer, provided that the cloud customer´s data is not encrypted, encryption is disabled for access, or contractual agreements do not explicitly exclude such consent. For the consent, the cloud customer´s department is provided with meaningful information about the cause, time, duration, type and scope of the access supporting assessing the risks associated with the access.",NewEUCS (Filtered),BSI C5
IAM-09.7,"If the CSP offers to its CSCs interfaces for administrators and for end users, these interfaces shall be separated",idm-07,"Access to cloud customer data: The cloud customer is informed by the Cloud Service Provider whenever internal or external employees of the Cloud Service Provider read or write to the cloud customer´s data processed, stored or transmitted in the cloud service or have accessed it without the prior consent of the cloud customer. The Information is provided whenever data of the cloud customer is/was not encrypted, the encryption is/was disabled for access or the contractual agreements do not explicitly exclude such information. The information contains the cause, time, duration, type and scope of the access. The information is sufficiently detailed to enable subject matter experts of the cloud customer to assess the risks of the access. The information is provided in accordance with the contractual agreements, or within 72 hours after the access. Access to the data processed, stored or transmitted in the cloud service by internal or external employees of the Cloud Service Provider requires the prior consent of an authorised department of the cloud customer, provided that the cloud customer´s data is not encrypted, encryption is disabled for access, or contractual agreements do not explicitly exclude such consent. For the consent, the cloud customer´s department is provided with meaningful information about the cause, time, duration, type and scope of the access supporting assessing the risks associated with the access.",NewEUCS (Filtered),BSI C5
CKM-01.1,"The CSP shall document, communicate, make available and implement policies with technical and organizational safeguards for encryption and key management, according to ISP-02, in which at least the following aspects are described:  Usage of strong encryption procedures and secure network protocols  Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys  Consideration of relevant legal and regulatory obligations and requirements",cry-01,"Policy for the use of encryption procedures and key management: Policies and instructions with technical and organisational safeguards for encryption procedures and key management are documented, communicated and provided according to SP-01, in which the following aspects are described: . Usage of strong encryption procedures and secure network protocols that correspond to the state-of-the-art; . Risk-based provisions for the use of encryption which are aligned with the information classification schemes (cf. AM-06) and consider the communication channel, type, strength and quality of the encryption; . Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys; and . Consideration of relevant legal and regulatory obligations and requirements.",NewEUCS (Filtered),BSI C5
CKM-01.2,"Cryptography policies and procedures shall include risk-based provisions for the use of encryption aligned with the data classification schemes and considering the communication channel, type, strength and quality of the encryption",cry-01,"Policy for the use of encryption procedures and key management: Policies and instructions with technical and organisational safeguards for encryption procedures and key management are documented, communicated and provided according to SP-01, in which the following aspects are described: . Usage of strong encryption procedures and secure network protocols that correspond to the state-of-the-art; . Risk-based provisions for the use of encryption which are aligned with the information classification schemes (cf. AM-06) and consider the communication channel, type, strength and quality of the encryption; . Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys; and . Consideration of relevant legal and regulatory obligations and requirements.",NewEUCS (Filtered),BSI C5
CKM-01.3,The strong encryption procedures and secure network protocols mentioned in the cryptography policies and procedures shall correspond to the state-of-the-art,cry-01,"Policy for the use of encryption procedures and key management: Policies and instructions with technical and organisational safeguards for encryption procedures and key management are documented, communicated and provided according to SP-01, in which the following aspects are described: . Usage of strong encryption procedures and secure network protocols that correspond to the state-of-the-art; . Risk-based provisions for the use of encryption which are aligned with the information classification schemes (cf. AM-06) and consider the communication channel, type, strength and quality of the encryption; . Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys; and . Consideration of relevant legal and regulatory obligations and requirements.",NewEUCS (Filtered),BSI C5
CKM-02.1,The CSP shall define and implement strong encryption mechanisms for the transmission of cloud customer data over public networks,cry-02,Encryption of data for transmission (transport encryption): The Cloud Service Provider has established procedures and technical measures for strong encryption and authentication for the transmission of data of cloud customers over public networks. The Cloud Service Provider has established procedures and technical measures for strong encryption and authentication for the transmission of all data.,NewEUCS (Filtered),BSI C5
CKM-02.2,"The CSP shall define, and implement strong encryption mechanisms for the transmission of all data over public networks December 2020",cry-02,Encryption of data for transmission (transport encryption): The Cloud Service Provider has established procedures and technical measures for strong encryption and authentication for the transmission of data of cloud customers over public networks. The Cloud Service Provider has established procedures and technical measures for strong encryption and authentication for the transmission of all data.,NewEUCS (Filtered),BSI C5
CKM-03.1,The CSP shall document and implement procedures and technical safeguards to encrypt cloud customers' data during storage,cry-03,"Encryption of sensitive data for storage: The Cloud Service Provider has established procedures and technical safeguards to encrypt cloud customers´ data during storage. The private keys used for encryption are known only to the cloud customer in accordance with applicable legal and regulatory obligations and requirements. Exceptions follow a specified procedure. The procedures for the use of private keys, including any exceptions, must be contractually agreed with the cloud customer. The private keys used for encryption are known to the customer exclusively and without exception in accordance with applicable legal and regulatory obligations and requirements.",NewEUCS (Filtered),BSI C5
CKM-03.2,"The private and secret keys used for encryption shall be known only to the cloud customer in accordance with applicable legal and regulatory obligations and requirements, with the possibility of exceptions",cry-03,"Encryption of sensitive data for storage: The Cloud Service Provider has established procedures and technical safeguards to encrypt cloud customers´ data during storage. The private keys used for encryption are known only to the cloud customer in accordance with applicable legal and regulatory obligations and requirements. Exceptions follow a specified procedure. The procedures for the use of private keys, including any exceptions, must be contractually agreed with the cloud customer. The private keys used for encryption are known to the customer exclusively and without exception in accordance with applicable legal and regulatory obligations and requirements.",NewEUCS (Filtered),BSI C5
CKM-03.3,"The procedures for the use of private and secret keys, including a specific procedure for any exceptions, shall be contractually agreed with the cloud customer",cry-03,"Encryption of sensitive data for storage: The Cloud Service Provider has established procedures and technical safeguards to encrypt cloud customers´ data during storage. The private keys used for encryption are known only to the cloud customer in accordance with applicable legal and regulatory obligations and requirements. Exceptions follow a specified procedure. The procedures for the use of private keys, including any exceptions, must be contractually agreed with the cloud customer. The private keys used for encryption are known to the customer exclusively and without exception in accordance with applicable legal and regulatory obligations and requirements.",NewEUCS (Filtered),BSI C5
CKM-03.4,The private and secret keys used for encryption shall be known exclusively by the cloud customer and without exceptions in accordance with applicable legal and regulatory obligations and requirements,cry-03,"Encryption of sensitive data for storage: The Cloud Service Provider has established procedures and technical safeguards to encrypt cloud customers´ data during storage. The private keys used for encryption are known only to the cloud customer in accordance with applicable legal and regulatory obligations and requirements. Exceptions follow a specified procedure. The procedures for the use of private keys, including any exceptions, must be contractually agreed with the cloud customer. The private keys used for encryption are known to the customer exclusively and without exception in accordance with applicable legal and regulatory obligations and requirements.",NewEUCS (Filtered),BSI C5
CKM-04.1,Procedures and technical safeguards for secure key management in the area of responsibility of the CSP shall include at least the following aspects:  Generation of keys for different cryptographic systems and applications;  Issuing and obtaining public-key certificates;  Provisioning and activation of the keys;  Secure storage of keys including description of how authorised users get access;  Changing or updating cryptographic keys including policies defining under which conditions and in which manner the changes and/or updates are to be realised;  Handling of compromised keys; and  Withdrawal and deletion of keys;,cry-04,"Secure key management: Procedures and technical safeguards for secure key management in the area of responsibility of the Cloud Service Provider include at least the following aspects: . Generation of keys for different cryptographic systems and applications; . Issuing and obtaining public-key certificates; . Provisioning and activation of the keys; . Secure storage of keys (separation of key management system from application and middleware level) including description of how authorised users get access; . Changing or updating cryptographic keys including policies defining under which conditions and in which manner the changes and/or updates are to be realised; . Handling of compromised keys; . Withdrawal and deletion of keys; and . If pre-shared keys are used, the specific provisions relating to the safe use of this procedure are specified separately.",NewEUCS (Filtered),BSI C5
CKM-04.2,"For the secure storage of keys, the key management system shall be separated from the application and middleware levels",cry-04,"Secure key management: Procedures and technical safeguards for secure key management in the area of responsibility of the Cloud Service Provider include at least the following aspects: . Generation of keys for different cryptographic systems and applications; . Issuing and obtaining public-key certificates; . Provisioning and activation of the keys; . Secure storage of keys (separation of key management system from application and middleware level) including description of how authorised users get access; . Changing or updating cryptographic keys including policies defining under which conditions and in which manner the changes and/or updates are to be realised; . Handling of compromised keys; . Withdrawal and deletion of keys; and . If pre-shared keys are used, the specific provisions relating to the safe use of this procedure are specified separately.",NewEUCS (Filtered),BSI C5
CKM-04.3,"For the secure storage of keys and other secrets used for the administration tasks, the CSP shall use a suitable security container, software or hardware",cry-04,"Secure key management: Procedures and technical safeguards for secure key management in the area of responsibility of the Cloud Service Provider include at least the following aspects: . Generation of keys for different cryptographic systems and applications; . Issuing and obtaining public-key certificates; . Provisioning and activation of the keys; . Secure storage of keys (separation of key management system from application and middleware level) including description of how authorised users get access; . Changing or updating cryptographic keys including policies defining under which conditions and in which manner the changes and/or updates are to be realised; . Handling of compromised keys; . Withdrawal and deletion of keys; and . If pre-shared keys are used, the specific provisions relating to the safe use of this procedure are specified separately.",NewEUCS (Filtered),BSI C5
CKM-04.4,"If pre-shared keys are used, the specific provisions relating to the secure use of this procedure shall be specified separately. December 2020",cry-04,"Secure key management: Procedures and technical safeguards for secure key management in the area of responsibility of the Cloud Service Provider include at least the following aspects: . Generation of keys for different cryptographic systems and applications; . Issuing and obtaining public-key certificates; . Provisioning and activation of the keys; . Secure storage of keys (separation of key management system from application and middleware level) including description of how authorised users get access; . Changing or updating cryptographic keys including policies defining under which conditions and in which manner the changes and/or updates are to be realised; . Handling of compromised keys; . Withdrawal and deletion of keys; and . If pre-shared keys are used, the specific provisions relating to the safe use of this procedure are specified separately.",NewEUCS (Filtered),BSI C5
CS-01.1,"The CSP shall document, communicate and implement technical safeguards that are suitable to promptly detect and respond to network-based attacks and to ensure the protection of information and information processing systems, in accordance with ISP-02",cos-01,"Technical safeguards: Based on the results of a risk analysis carried out according to OIS-06, the Cloud Service Provider has implemented technical safeguards which are suitable to promptly detect and respond to network-based attacks on the basis of irregular incoming or outgoing traffic patterns and/or Distributed Denial- of-Service (DDoS) attacks. Data from corresponding technical protection measures implemented is fed into a comprehensive SIEM (Security Information and Event Management) system, so that (counter) measures regarding correlating events can be initiated. The safeguards are documented, communicated and provided in accordance with SP-01. Technical measures ensure that no unknown (physical or virtual) devices join the Cloud Service Provider´s (physical or virtual) network (e.g. MACSec according to IEEE 802.1X:2010).",NewEUCS (Filtered),BSI C5
CS-01.2,The technical safeguards in CS-01.1 shall be based on the results of a risk analysis carried out according to RM-01.,cos-01,"Technical safeguards: Based on the results of a risk analysis carried out according to OIS-06, the Cloud Service Provider has implemented technical safeguards which are suitable to promptly detect and respond to network-based attacks on the basis of irregular incoming or outgoing traffic patterns and/or Distributed Denial- of-Service (DDoS) attacks. Data from corresponding technical protection measures implemented is fed into a comprehensive SIEM (Security Information and Event Management) system, so that (counter) measures regarding correlating events can be initiated. The safeguards are documented, communicated and provided in accordance with SP-01. Technical measures ensure that no unknown (physical or virtual) devices join the Cloud Service Provider´s (physical or virtual) network (e.g. MACSec according to IEEE 802.1X:2010).",NewEUCS (Filtered),BSI C5
CS-01.3,"The CSP shall feed into a SIEM (Security Information and Event Management) system, all data from the technical safeguards implemented so that automatic countermeasures regarding correlating events are initiated",cos-01,"Technical safeguards: Based on the results of a risk analysis carried out according to OIS-06, the Cloud Service Provider has implemented technical safeguards which are suitable to promptly detect and respond to network-based attacks on the basis of irregular incoming or outgoing traffic patterns and/or Distributed Denial- of-Service (DDoS) attacks. Data from corresponding technical protection measures implemented is fed into a comprehensive SIEM (Security Information and Event Management) system, so that (counter) measures regarding correlating events can be initiated. The safeguards are documented, communicated and provided in accordance with SP-01. Technical measures ensure that no unknown (physical or virtual) devices join the Cloud Service Provider´s (physical or virtual) network (e.g. MACSec according to IEEE 802.1X:2010).",NewEUCS (Filtered),BSI C5
CS-01.4,The CSP shall implement technical safeguards to ensure that no unknown (physical or virtual) devices join its (physical or virtual) network,cos-01,"Technical safeguards: Based on the results of a risk analysis carried out according to OIS-06, the Cloud Service Provider has implemented technical safeguards which are suitable to promptly detect and respond to network-based attacks on the basis of irregular incoming or outgoing traffic patterns and/or Distributed Denial- of-Service (DDoS) attacks. Data from corresponding technical protection measures implemented is fed into a comprehensive SIEM (Security Information and Event Management) system, so that (counter) measures regarding correlating events can be initiated. The safeguards are documented, communicated and provided in accordance with SP-01. Technical measures ensure that no unknown (physical or virtual) devices join the Cloud Service Provider´s (physical or virtual) network (e.g. MACSec according to IEEE 802.1X:2010).",NewEUCS (Filtered),BSI C5
CS-01.5,The CSP shall use different technologies on its technical safeguards to prevent that a single vulnerability leads to the simultaneous breach of several defence lines,cos-01,"Technical safeguards: Based on the results of a risk analysis carried out according to OIS-06, the Cloud Service Provider has implemented technical safeguards which are suitable to promptly detect and respond to network-based attacks on the basis of irregular incoming or outgoing traffic patterns and/or Distributed Denial- of-Service (DDoS) attacks. Data from corresponding technical protection measures implemented is fed into a comprehensive SIEM (Security Information and Event Management) system, so that (counter) measures regarding correlating events can be initiated. The safeguards are documented, communicated and provided in accordance with SP-01. Technical measures ensure that no unknown (physical or virtual) devices join the Cloud Service Provider´s (physical or virtual) network (e.g. MACSec according to IEEE 802.1X:2010).",NewEUCS (Filtered),BSI C5
CS-03.1,"The CSP shall distinguish between trusted and untrusted networks, based on a risk assessment",cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",NewEUCS (Filtered),BSI C5
CS-03.2,"The CSP shall separate trusted and untrusted networks into different security zones for internal and external network areas (and DMZ, if applicable)",cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",NewEUCS (Filtered),BSI C5
CS-03.2,The CSP shall design and configure both physical and virtualized network environments to restrict and monitor the connection to trusted or untrusted networks according to the defined security requirements (cf. CS-02),cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",NewEUCS (Filtered),BSI C5
CS-03.3,"The CSP shall review at specified intervals the business justification for using all services, protocols, and ports. This review shall also include the compensatory measures used for protocols that are considered insecure",cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",NewEUCS (Filtered),BSI C5
CS-03.4,"The CSP shall review at least annually the design and implementation and configuration undertaken to monitor the connections in a risk-oriented manner, with regard to the defined security requirements",cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",NewEUCS (Filtered),BSI C5
CS-03.5,The CSP shall assess the risks of identified vulnerabilities in accordance with the risk management procedure (cf. RM-01) and follow-up measures shall be defined and tracked (cf.OPS-17),cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",NewEUCS (Filtered),BSI C5
CS-03.6,The CSP shall protect all SIEM logs to avoid tampering,cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",NewEUCS (Filtered),BSI C5
CS-04.1,Each network perimeter shall be controlled by security gateways,cos-06,"Segregation of data traffic in jointly used network environments: Data traffic of cloud customers in jointly used network environments is segregated on network level according to a documented concept to ensure the confidentiality and integrity of the data transmitted. In the case of IaaS/PaaS, the secure segregation is ensured by physically separated networks or by means of strongly encrypted VLANs. For the definition of strong encryption, the BSI Technical Guideline TR-02102 must be considered.",NewEUCS (Filtered),BSI C5
CS-04.2,Security gateways shall only allow legitimate connections identified in a matrix of authorized flows,cos-06,"Segregation of data traffic in jointly used network environments: Data traffic of cloud customers in jointly used network environments is segregated on network level according to a documented concept to ensure the confidentiality and integrity of the data transmitted. In the case of IaaS/PaaS, the secure segregation is ensured by physically separated networks or by means of strongly encrypted VLANs. For the definition of strong encryption, the BSI Technical Guideline TR-02102 must be considered.",NewEUCS (Filtered),BSI C5
CS-04.3,The system access authorisation for cross-network access shall be based on a security assessment based on the requirements of the cloud customers.,cos-06,"Segregation of data traffic in jointly used network environments: Data traffic of cloud customers in jointly used network environments is segregated on network level according to a documented concept to ensure the confidentiality and integrity of the data transmitted. In the case of IaaS/PaaS, the secure segregation is ensured by physically separated networks or by means of strongly encrypted VLANs. For the definition of strong encryption, the BSI Technical Guideline TR-02102 must be considered.",NewEUCS (Filtered),BSI C5
CS-04.4,Each network perimeter shall be controlled by redundant and highly available security gateways,cos-06,"Segregation of data traffic in jointly used network environments: Data traffic of cloud customers in jointly used network environments is segregated on network level according to a documented concept to ensure the confidentiality and integrity of the data transmitted. In the case of IaaS/PaaS, the secure segregation is ensured by physically separated networks or by means of strongly encrypted VLANs. For the definition of strong encryption, the BSI Technical Guideline TR-02102 must be considered.",NewEUCS (Filtered),BSI C5
CS-04.5,The CSP shall automatically monitor the control of the network perimeters to guarantee fulfilment of CS-04.1 December 2020,cos-06,"Segregation of data traffic in jointly used network environments: Data traffic of cloud customers in jointly used network environments is segregated on network level according to a documented concept to ensure the confidentiality and integrity of the data transmitted. In the case of IaaS/PaaS, the secure segregation is ensured by physically separated networks or by means of strongly encrypted VLANs. For the definition of strong encryption, the BSI Technical Guideline TR-02102 must be considered.",NewEUCS (Filtered),BSI C5
CS-05.1,The CSP shall define and implement separate networks for the administrative management of the infrastructure and the operation of management consoles,cos-06,"Segregation of data traffic in jointly used network environments: Data traffic of cloud customers in jointly used network environments is segregated on network level according to a documented concept to ensure the confidentiality and integrity of the data transmitted. In the case of IaaS/PaaS, the secure segregation is ensured by physically separated networks or by means of strongly encrypted VLANs. For the definition of strong encryption, the BSI Technical Guideline TR-02102 must be considered.",NewEUCS (Filtered),BSI C5
