anchor_id,anchor_text,target_id,target_text,source,target
CCF 152,"Security Awareness Training: At least annually, the [The Organization] provides resources for security awareness training (including cloud security awareness) to enable [The Organization] organizations to assign and track security awareness completion.",mp.si.1,"Support marking. Are the media that contain sensitive information identified with the highest security level of the information contained?. Do information carriers that contain information that, according to their security level, or their qualification, must be protected with specific security measures, carry the corresponding marks, or metadata, that indicate the highest level of security of the information contained? Is the level of qualification indicated in the documents and records of the information security management system applied to the information system? Is there a standard, or precise instructions, on how to evaluate and qualify the information, so that it agrees with the marking of the media?",Cisco,Spanish ENS (EN)
CCF 152,"Security Awareness Training: At least annually, the [The Organization] provides resources for security awareness training (including cloud security awareness) to enable [The Organization] organizations to assign and track security awareness completion.",mp.per.3,"Awareness. Are the necessary actions taken to regularly raise staff awareness about their role and responsibility so that the security of the system reaches the required levels?. Is there a minimum annual planning, which can be adjusted depending on the circumstances, regarding awareness actions and campaigns? Are security regulations regarding the proper use of equipment or systems and the most common social engineering techniques regularly recalled in awareness-raising actions? Are awareness-raising actions periodically reminded of the identification of suspicious incidents, activities or behaviors that must be reported to allow their treatment by specialized personnel, as well as the need to notify them without delay through established channels? Is the procedure for reporting security incidents, whether real or false alarms, periodically recalled in awareness-raising actions?",Cisco,Spanish ENS (EN)
CCF 153,Training for Development and Growth: Training is provided to employees to support their continued development and growth.,mp.per.4,"Training. Are the organization's personnel regularly trained in those matters related to information security that are required to perform their functions?. Is there a general Training Plan, oriented to the needs of the staff, that includes training actions regarding information security, which includes the specific training carried out by the organization's staff and the training planned to be carried out? Does the training include, at least, what is related to system configuration, detection and reaction to incidents and information management in any medium in which it is found? Is the training given to general staff different from that specific to managers, technicians and especially people with security responsibilities? Is the effectiveness of the training actions carried out evaluated? Is there control of the attendees of each of the training actions, whether they are taught in person, directly remotely through online videoconferencing platforms, or deferred remotely from platforms with access to 'canned' courses accessible at the pace of the person taking them? Are specific training or specific security certifications requested from external personnel hired in a service provision modality, based on performance?",Cisco,Spanish ENS (EN)
CCF 153,Training for Development and Growth: Training is provided to employees to support their continued development and growth.,mp.si.1,"Support marking. Are the media that contain sensitive information identified with the highest security level of the information contained?. Do information carriers that contain information that, according to their security level, or their qualification, must be protected with specific security measures, carry the corresponding marks, or metadata, that indicate the highest level of security of the information contained? Is the level of qualification indicated in the documents and records of the information security management system applied to the information system? Is there a standard, or precise instructions, on how to evaluate and qualify the information, so that it agrees with the marking of the media?",Cisco,Spanish ENS (EN)
CCF 153,Training for Development and Growth: Training is provided to employees to support their continued development and growth.,mp.per.3,"Awareness. Are the necessary actions taken to regularly raise staff awareness about their role and responsibility so that the security of the system reaches the required levels?. Is there a minimum annual planning, which can be adjusted depending on the circumstances, regarding awareness actions and campaigns? Are security regulations regarding the proper use of equipment or systems and the most common social engineering techniques regularly recalled in awareness-raising actions? Are awareness-raising actions periodically reminded of the identification of suspicious incidents, activities or behaviors that must be reported to allow their treatment by specialized personnel, as well as the need to notify them without delay through established channels? Is the procedure for reporting security incidents, whether real or false alarms, periodically recalled in awareness-raising actions?",Cisco,Spanish ENS (EN)
CCF 155,"Training for Development and Growth: [The Organization] uses a learning experience platform called Degreed, which empowers employees to choose how they would like to learn about a specific skill or topic.",mp.per.4,"Training. Are the organization's personnel regularly trained in those matters related to information security that are required to perform their functions?. Is there a general Training Plan, oriented to the needs of the staff, that includes training actions regarding information security, which includes the specific training carried out by the organization's staff and the training planned to be carried out? Does the training include, at least, what is related to system configuration, detection and reaction to incidents and information management in any medium in which it is found? Is the training given to general staff different from that specific to managers, technicians and especially people with security responsibilities? Is the effectiveness of the training actions carried out evaluated? Is there control of the attendees of each of the training actions, whether they are taught in person, directly remotely through online videoconferencing platforms, or deferred remotely from platforms with access to 'canned' courses accessible at the pace of the person taking them? Are specific training or specific security certifications requested from external personnel hired in a service provision modality, based on performance?",Cisco,Spanish ENS (EN)
CCF 155,"Training for Development and Growth: [The Organization] uses a learning experience platform called Degreed, which empowers employees to choose how they would like to learn about a specific skill or topic.",mp.si.1,"Support marking. Are the media that contain sensitive information identified with the highest security level of the information contained?. Do information carriers that contain information that, according to their security level, or their qualification, must be protected with specific security measures, carry the corresponding marks, or metadata, that indicate the highest level of security of the information contained? Is the level of qualification indicated in the documents and records of the information security management system applied to the information system? Is there a standard, or precise instructions, on how to evaluate and qualify the information, so that it agrees with the marking of the media?",Cisco,Spanish ENS (EN)
CCF 155,"Training for Development and Growth: [The Organization] uses a learning experience platform called Degreed, which empowers employees to choose how they would like to learn about a specific skill or topic.",mp.per.3,"Awareness. Are the necessary actions taken to regularly raise staff awareness about their role and responsibility so that the security of the system reaches the required levels?. Is there a minimum annual planning, which can be adjusted depending on the circumstances, regarding awareness actions and campaigns? Are security regulations regarding the proper use of equipment or systems and the most common social engineering techniques regularly recalled in awareness-raising actions? Are awareness-raising actions periodically reminded of the identification of suspicious incidents, activities or behaviors that must be reported to allow their treatment by specialized personnel, as well as the need to notify them without delay through established channels? Is the procedure for reporting security incidents, whether real or false alarms, periodically recalled in awareness-raising actions?",Cisco,Spanish ENS (EN)
CCF 159,Whistleblower Policy: A formalized whistleblower policy is established as part of the Code of Conduct and an anonymous communication channel is in place for employees to report potential security issues or fraud concerns.,op.exp.7,"Incident management. Is there a comprehensive process in place to deal with incidents that may impact system security?. Is there a comprehensive process in place to address incidents that may impact system security, including reporting of security events and weaknesses, detailing classification criteria and notification escalation? Does the management of incidents that affect personal data take into account the provisions of the RGPD and LO 3/2018 (LOPDGDD), especially its first additional provision, as well as the rest of the applicable regulations, without prejudice to the requirements established in RD 311/2022, of May 3?",Cisco,Spanish ENS (EN)
CCF 160,Privileged Access to Production: Privileged access to in-scope system components and production environments is restricted to authorized and appropriate users only.,op.acc.2,"Access requirements. Are system resources protected by some mechanism that prevents their use, except by entities that have sufficient access rights?. Have the people responsible for the different resources of the information system been determined and known? Are the access rights of each resource established according to the decisions of the person responsible for the resource, in accordance with the system's security policy and/or regulations? Is access to operating system components and their configuration files or registers controlled?",Cisco,Spanish ENS (EN)
CCF 160,Privileged Access to Production: Privileged access to in-scope system components and production environments is restricted to authorized and appropriate users only.,op.acc.4,"Access rights management process. Are access rights managed, based on the principle of least privilege?. Is any access prohibited, unless express authorization is available? Is a policy of least privilege applied that reduces the privileges of each entity, user or process to the minimum necessary to comply with their obligations? Are privileges assigned so that entities, users or processes only have access to the information required to fulfill their obligations or functions? Can only personnel competent to do so grant, alter or cancel the authorization of access to resources, in accordance with the criteria established by the person responsible for them? Are access permissions reviewed periodically? Has a specific remote access policy been established, which indicates the obligation to require express authorization?",Cisco,Spanish ENS (EN)
CCF 161,Limited Audit Trail Access: Audit trails are secured through principles of least privilege to prevent unauthorized access or altering.,op.acc.3,"Segregation of duties and tasks. Are those functions segregated that, under certain circumstances, could lead to a conflict of interest, such as, for example, development and operation?. Is it avoided, whenever possible, that development and operation capabilities fall to the same person or the same team? Is it avoided, whenever possible, that the people who authorize are the same people who control the use?",Cisco,Spanish ENS (EN)
CCF 161,Limited Audit Trail Access: Audit trails are secured through principles of least privilege to prevent unauthorized access or altering.,op.exp.8,"Activity log. Are the events and activities of users and entities that access the systems recorded?. Are system activities recorded, generating an audit record that includes, at least, the identifier of the user or entity associated with the event, date and time, on what information the event is carried out, type of event and the result of the event (failure or success), according to the security policy and the procedures associated with it? Have activity logs been enabled on the servers?",Cisco,Spanish ENS (EN)
CCF 162,Audit Log Monitoring: [The Organization] and its Systems monitor and flag tampering to the audit logging and monitoring tools in the production environment.,op.exp.10,Cryptographic key protection. Are cryptographic keys managed securely?. Are cryptographic keys protected throughout their life cycle? Are the key generation means isolated from the exploitation means? Are the keys removed from operation that must be archived on media isolated from those of exploitation?,Cisco,Spanish ENS (EN)
CCF 168,Access to Production & Multi-Factor Authentication: Access to production [The Organization] is restricted to authorized employees with a valid multi-factor (MFA) token and over an encrypted connection when applicable.,op.pl.2,"Security architecture. Are documentation and diagrams available in the area of ​​the information system, including physical facilities, equipment, communications and lines of defense?. Is documentation of the facilities available, including areas and access points? Is there documentation and diagrams of the lines of defense, interconnection points to other systems or other networks, including the Internet or public networks in general, firewalls, balancers, routers, network segmentation, etc.? For those who develop software (solutions with a certain complexity such as an ERP to manage town halls), are there diagrams with the structure of layers and modules of the solution, including the integration layers or interfaces to communicate with other solutions or elements, such as electronic signature, interoperability, etc.? Is there documentation of the user identification and authentication systems, including the use of agreed keys, passwords, identification cards, biometrics, or others of a similar nature, and the use of files or directories to authenticate the user and determine their access rights, including details of the access protocols used, such as, for example, LDAP?",Cisco,Spanish ENS (EN)
CCF 168,Access to Production & Multi-Factor Authentication: Access to production [The Organization] is restricted to authorized employees with a valid multi-factor (MFA) token and over an encrypted connection when applicable.,mp.com.2,"Confidentiality protection. Are virtual private networks used when communication runs over networks outside the security domain itself, so it must be encrypted?",Cisco,Spanish ENS (EN)
CCF 168,Access to Production & Multi-Factor Authentication: Access to production [The Organization] is restricted to authorized employees with a valid multi-factor (MFA) token and over an encrypted connection when applicable.,op.acc.5,Authentication mechanisms (external users). Is the security of external user accounts and credentials maintained through access control mechanisms?,Cisco,Spanish ENS (EN)
CCF 168,Access to Production & Multi-Factor Authentication: Access to production [The Organization] is restricted to authorized employees with a valid multi-factor (MFA) token and over an encrypted connection when applicable.,op.acc.2,"Access requirements. Are system resources protected by some mechanism that prevents their use, except by entities that have sufficient access rights?. Have the people responsible for the different resources of the information system been determined and known? Are the access rights of each resource established according to the decisions of the person responsible for the resource, in accordance with the system's security policy and/or regulations? Is access to operating system components and their configuration files or registers controlled?",Cisco,Spanish ENS (EN)
CCF 168,Access to Production & Multi-Factor Authentication: Access to production [The Organization] is restricted to authorized employees with a valid multi-factor (MFA) token and over an encrypted connection when applicable.,mp.com.3,"Protection of integrity and authenticity. Are mechanisms used to guarantee the authenticity and integrity of communications with the outside world?. In communications with points outside the security domain itself, is the authenticity of the other end of the communication channel ensured before exchanging information? Are active attacks prevented by guaranteeing that when they are detected, the procedures planned to deal with the incident will be activated? Are only those provided for in the regulations implementing the legal system used as identification and authentication mechanisms?",Cisco,Spanish ENS (EN)
CCF 168,Access to Production & Multi-Factor Authentication: Access to production [The Organization] is restricted to authorized employees with a valid multi-factor (MFA) token and over an encrypted connection when applicable.,op.acc.6,"Authentication mechanisms (organization users). Are access control mechanisms implemented, aligned with the organization's employee/internal user registration and cancellation process?. Are credentials activated only when they are under the user's exclusive and effective control, or is a credential change forced upon first access? Before providing credentials to users, have they known and accepted the organization's security policy in the aspects that affect them? Does the user acknowledge that they have received the credentials and that they know and accept the obligations that their possession entails, in particular, the duty of diligent custody, protection of their confidentiality and immediate notification in the event of loss? Are credentials changed with the periodicity established by the organization's policy? Are credentials removed and disabled when the authenticating entity (person, computer, or process) terminates its relationship with the system? Are credentials disabled or regenerated when their loss or disclosure to unauthorized persons is detected or suspected? Are attacks that could reveal system information without actually accessing it being prevented? Is the information provided in the accesses restricted to the minimum essential? Is the number of allowed attempts limited, blocking the access opportunity once that number is exceeded, requiring the intervention of security administrators to reactivate the account? Does the system inform the user of their obligations immediately after gaining access?",Cisco,Spanish ENS (EN)
CCF 168,Access to Production & Multi-Factor Authentication: Access to production [The Organization] is restricted to authorized employees with a valid multi-factor (MFA) token and over an encrypted connection when applicable.,mp.eq.3,"Protection of portable devices. Is a set of measures adopted to maintain the protection of portable equipment, especially those that leave the physical perimeter of the organization, at levels consistent with security requirements?. As a result of the measure [op.ext.1] on asset inventory, is an inventory of portable equipment kept along with an identification of the person responsible for it? Can regular verification be evidence that laptops are positively under the control of who they are assigned to? Have regulations been established for the use of portable equipment, as well as remote access through them? Has a security operating procedure been established to inform incident management of lost or stolen laptop equipment? In the event of theft, as long as the organization evaluates such convenient functionality based on risk, can the device be remotely wiped? When a laptop is connected remotely through networks that are not under the strict control of the organization, does the scope of operation of the system limit the information and services accessible to the essential minimum, requiring prior authorization from those responsible for the information and services affected? Are laptops prevented, as far as possible, from containing keys for remote access to the organization that are not essential?",Cisco,Spanish ENS (EN)
CCF 169,User Provisioning: Logical access provisioning to information [The Organization] requires approval from appropriate personnel.,op.exp.2,"Security settings. Is a security configuration (bastioned) carried out on the equipment prior to putting it into production?. Have the equipment been configured, prior to its entry into operation, removing standard accounts and passwords? Have the equipment been configured, prior to its entry into operation, applying the 'minimum functionality' rule, that is, that the system provides the minimum functionality essential for the organization to achieve its objectives? Have the equipment been configured, prior to its entry into operation, so that the 'default security' rule is applied? Have virtual machines been configured and managed, prior to their entry into operation, in a manner equally secure as that used for physical machines?",Cisco,Spanish ENS (EN)
CCF 169,User Provisioning: Logical access provisioning to information [The Organization] requires approval from appropriate personnel.,op.acc.3,"Segregation of duties and tasks. Are those functions segregated that, under certain circumstances, could lead to a conflict of interest, such as, for example, development and operation?. Is it avoided, whenever possible, that development and operation capabilities fall to the same person or the same team? Is it avoided, whenever possible, that the people who authorize are the same people who control the use?",Cisco,Spanish ENS (EN)
CCF 169,User Provisioning: Logical access provisioning to information [The Organization] requires approval from appropriate personnel.,op.acc.5,Authentication mechanisms (external users). Is the security of external user accounts and credentials maintained through access control mechanisms?,Cisco,Spanish ENS (EN)
CCF 169,User Provisioning: Logical access provisioning to information [The Organization] requires approval from appropriate personnel.,op.acc.2,"Access requirements. Are system resources protected by some mechanism that prevents their use, except by entities that have sufficient access rights?. Have the people responsible for the different resources of the information system been determined and known? Are the access rights of each resource established according to the decisions of the person responsible for the resource, in accordance with the system's security policy and/or regulations? Is access to operating system components and their configuration files or registers controlled?",Cisco,Spanish ENS (EN)
CCF 169,User Provisioning: Logical access provisioning to information [The Organization] requires approval from appropriate personnel.,op.acc.1,"ID. Is there access control comprising a set of preparatory and executive activities aimed at allowing or denying an entity, user or process access to a system resource to carry out any action?. If a unique identifier is used, are identification methods provided for in the applicable regulations used, including agreed key systems and any other that the administrations consider valid? Does each entity (entity, user or process) that accesses the system have a unique identifier that allows knowing the recipient and assigning the corresponding access rights? When the user has different roles in the system (as a citizen or end user, as an agency worker or as a systems administrator, for example), are they assigned unique identifiers for each profile, so that the corresponding activity records are collected based on the privileges corresponding to each profile in order to know the actions carried out? When the user leaves the organization, when the user ceases to perform the function for which the user account was required, or when the person who authorized it gives an order to the contrary, are user accounts immediately disabled/locked? Once an account is no longer necessary, is it retained disabled for a finite and determined period to meet the traceability needs of the records associated with it, before its deletion? In electronic communications, do the intervening parties identify with the planned mechanisms aligned with Regulation (EU) 910/2014 of the European Parliament and of the Council (eIDAS Regulation) and with Law 6/2020, of November 11, regulating certain aspects of electronic trust services?",Cisco,Spanish ENS (EN)
CCF 169,User Provisioning: Logical access provisioning to information [The Organization] requires approval from appropriate personnel.,op.acc.4,"Access rights management process. Are access rights managed, based on the principle of least privilege?. Is any access prohibited, unless express authorization is available? Is a policy of least privilege applied that reduces the privileges of each entity, user or process to the minimum necessary to comply with their obligations? Are privileges assigned so that entities, users or processes only have access to the information required to fulfill their obligations or functions? Can only personnel competent to do so grant, alter or cancel the authorization of access to resources, in accordance with the criteria established by the person responsible for them? Are access permissions reviewed periodically? Has a specific remote access policy been established, which indicates the obligation to require express authorization?",Cisco,Spanish ENS (EN)
CCF 171,Quarterly Access Reviews: Periodic access reviews are conducted by management for the in-scope system components to ensure that access is restricted appropriately. Tickets are created to remove or modify access as necessary in a timely manner.,op.exp.2,"Security settings. Is a security configuration (bastioned) carried out on the equipment prior to putting it into production?. Have the equipment been configured, prior to its entry into operation, removing standard accounts and passwords? Have the equipment been configured, prior to its entry into operation, applying the 'minimum functionality' rule, that is, that the system provides the minimum functionality essential for the organization to achieve its objectives? Have the equipment been configured, prior to its entry into operation, so that the 'default security' rule is applied? Have virtual machines been configured and managed, prior to their entry into operation, in a manner equally secure as that used for physical machines?",Cisco,Spanish ENS (EN)
CCF 171,Quarterly Access Reviews: Periodic access reviews are conducted by management for the in-scope system components to ensure that access is restricted appropriately. Tickets are created to remove or modify access as necessary in a timely manner.,op.acc.1,"ID. Is there access control comprising a set of preparatory and executive activities aimed at allowing or denying an entity, user or process access to a system resource to carry out any action?. If a unique identifier is used, are identification methods provided for in the applicable regulations used, including agreed key systems and any other that the administrations consider valid? Does each entity (entity, user or process) that accesses the system have a unique identifier that allows knowing the recipient and assigning the corresponding access rights? When the user has different roles in the system (as a citizen or end user, as an agency worker or as a systems administrator, for example), are they assigned unique identifiers for each profile, so that the corresponding activity records are collected based on the privileges corresponding to each profile in order to know the actions carried out? When the user leaves the organization, when the user ceases to perform the function for which the user account was required, or when the person who authorized it gives an order to the contrary, are user accounts immediately disabled/locked? Once an account is no longer necessary, is it retained disabled for a finite and determined period to meet the traceability needs of the records associated with it, before its deletion? In electronic communications, do the intervening parties identify with the planned mechanisms aligned with Regulation (EU) 910/2014 of the European Parliament and of the Council (eIDAS Regulation) and with Law 6/2020, of November 11, regulating certain aspects of electronic trust services?",Cisco,Spanish ENS (EN)
CCF 171,Quarterly Access Reviews: Periodic access reviews are conducted by management for the in-scope system components to ensure that access is restricted appropriately. Tickets are created to remove or modify access as necessary in a timely manner.,op.acc.2,"Access requirements. Are system resources protected by some mechanism that prevents their use, except by entities that have sufficient access rights?. Have the people responsible for the different resources of the information system been determined and known? Are the access rights of each resource established according to the decisions of the person responsible for the resource, in accordance with the system's security policy and/or regulations? Is access to operating system components and their configuration files or registers controlled?",Cisco,Spanish ENS (EN)
CCF 171,Quarterly Access Reviews: Periodic access reviews are conducted by management for the in-scope system components to ensure that access is restricted appropriately. Tickets are created to remove or modify access as necessary in a timely manner.,op.acc.4,"Access rights management process. Are access rights managed, based on the principle of least privilege?. Is any access prohibited, unless express authorization is available? Is a policy of least privilege applied that reduces the privileges of each entity, user or process to the minimum necessary to comply with their obligations? Are privileges assigned so that entities, users or processes only have access to the information required to fulfill their obligations or functions? Can only personnel competent to do so grant, alter or cancel the authorization of access to resources, in accordance with the criteria established by the person responsible for them? Are access permissions reviewed periodically? Has a specific remote access policy been established, which indicates the obligation to require express authorization?",Cisco,Spanish ENS (EN)
CCF 173,Unique [ The Organisation ] ID Log-In: Authentication to in-scope [The Organization] require unique [The Organization] ID credentials.,op.pl.2,"Security architecture. Are documentation and diagrams available in the area of ​​the information system, including physical facilities, equipment, communications and lines of defense?. Is documentation of the facilities available, including areas and access points? Is there documentation and diagrams of the lines of defense, interconnection points to other systems or other networks, including the Internet or public networks in general, firewalls, balancers, routers, network segmentation, etc.? For those who develop software (solutions with a certain complexity such as an ERP to manage town halls), are there diagrams with the structure of layers and modules of the solution, including the integration layers or interfaces to communicate with other solutions or elements, such as electronic signature, interoperability, etc.? Is there documentation of the user identification and authentication systems, including the use of agreed keys, passwords, identification cards, biometrics, or others of a similar nature, and the use of files or directories to authenticate the user and determine their access rights, including details of the access protocols used, such as, for example, LDAP?",Cisco,Spanish ENS (EN)
CCF 173,Unique [ The Organisation ] ID Log-In: Authentication to in-scope [The Organization] require unique [The Organization] ID credentials.,op.acc.3,"Segregation of duties and tasks. Are those functions segregated that, under certain circumstances, could lead to a conflict of interest, such as, for example, development and operation?. Is it avoided, whenever possible, that development and operation capabilities fall to the same person or the same team? Is it avoided, whenever possible, that the people who authorize are the same people who control the use?",Cisco,Spanish ENS (EN)
CCF 173,Unique [ The Organisation ] ID Log-In: Authentication to in-scope [The Organization] require unique [The Organization] ID credentials.,op.acc.2,"Access requirements. Are system resources protected by some mechanism that prevents their use, except by entities that have sufficient access rights?. Have the people responsible for the different resources of the information system been determined and known? Are the access rights of each resource established according to the decisions of the person responsible for the resource, in accordance with the system's security policy and/or regulations? Is access to operating system components and their configuration files or registers controlled?",Cisco,Spanish ENS (EN)
CCF 173,Unique [ The Organisation ] ID Log-In: Authentication to in-scope [The Organization] require unique [The Organization] ID credentials.,op.acc.5,Authentication mechanisms (external users). Is the security of external user accounts and credentials maintained through access control mechanisms?,Cisco,Spanish ENS (EN)
CCF 173,Unique [ The Organisation ] ID Log-In: Authentication to in-scope [The Organization] require unique [The Organization] ID credentials.,op.acc.1,"ID. Is there access control comprising a set of preparatory and executive activities aimed at allowing or denying an entity, user or process access to a system resource to carry out any action?. If a unique identifier is used, are identification methods provided for in the applicable regulations used, including agreed key systems and any other that the administrations consider valid? Does each entity (entity, user or process) that accesses the system have a unique identifier that allows knowing the recipient and assigning the corresponding access rights? When the user has different roles in the system (as a citizen or end user, as an agency worker or as a systems administrator, for example), are they assigned unique identifiers for each profile, so that the corresponding activity records are collected based on the privileges corresponding to each profile in order to know the actions carried out? When the user leaves the organization, when the user ceases to perform the function for which the user account was required, or when the person who authorized it gives an order to the contrary, are user accounts immediately disabled/locked? Once an account is no longer necessary, is it retained disabled for a finite and determined period to meet the traceability needs of the records associated with it, before its deletion? In electronic communications, do the intervening parties identify with the planned mechanisms aligned with Regulation (EU) 910/2014 of the European Parliament and of the Council (eIDAS Regulation) and with Law 6/2020, of November 11, regulating certain aspects of electronic trust services?",Cisco,Spanish ENS (EN)
CCF 173,Unique [ The Organisation ] ID Log-In: Authentication to in-scope [The Organization] require unique [The Organization] ID credentials.,op.acc.6,"Authentication mechanisms (organization users). Are access control mechanisms implemented, aligned with the organization's employee/internal user registration and cancellation process?. Are credentials activated only when they are under the user's exclusive and effective control, or is a credential change forced upon first access? Before providing credentials to users, have they known and accepted the organization's security policy in the aspects that affect them? Does the user acknowledge that they have received the credentials and that they know and accept the obligations that their possession entails, in particular, the duty of diligent custody, protection of their confidentiality and immediate notification in the event of loss? Are credentials changed with the periodicity established by the organization's policy? Are credentials removed and disabled when the authenticating entity (person, computer, or process) terminates its relationship with the system? Are credentials disabled or regenerated when their loss or disclosure to unauthorized persons is detected or suspected? Are attacks that could reveal system information without actually accessing it being prevented? Is the information provided in the accesses restricted to the minimum essential? Is the number of allowed attempts limited, blocking the access opportunity once that number is exceeded, requiring the intervention of security administrators to reactivate the account? Does the system inform the user of their obligations immediately after gaining access?",Cisco,Spanish ENS (EN)
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,op.pl.2,"Security architecture. Are documentation and diagrams available in the area of ​​the information system, including physical facilities, equipment, communications and lines of defense?. Is documentation of the facilities available, including areas and access points? Is there documentation and diagrams of the lines of defense, interconnection points to other systems or other networks, including the Internet or public networks in general, firewalls, balancers, routers, network segmentation, etc.? For those who develop software (solutions with a certain complexity such as an ERP to manage town halls), are there diagrams with the structure of layers and modules of the solution, including the integration layers or interfaces to communicate with other solutions or elements, such as electronic signature, interoperability, etc.? Is there documentation of the user identification and authentication systems, including the use of agreed keys, passwords, identification cards, biometrics, or others of a similar nature, and the use of files or directories to authenticate the user and determine their access rights, including details of the access protocols used, such as, for example, LDAP?",Cisco,Spanish ENS (EN)
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,op.exp.2,"Security settings. Is a security configuration (bastioned) carried out on the equipment prior to putting it into production?. Have the equipment been configured, prior to its entry into operation, removing standard accounts and passwords? Have the equipment been configured, prior to its entry into operation, applying the 'minimum functionality' rule, that is, that the system provides the minimum functionality essential for the organization to achieve its objectives? Have the equipment been configured, prior to its entry into operation, so that the 'default security' rule is applied? Have virtual machines been configured and managed, prior to their entry into operation, in a manner equally secure as that used for physical machines?",Cisco,Spanish ENS (EN)
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,op.acc.2,"Access requirements. Are system resources protected by some mechanism that prevents their use, except by entities that have sufficient access rights?. Have the people responsible for the different resources of the information system been determined and known? Are the access rights of each resource established according to the decisions of the person responsible for the resource, in accordance with the system's security policy and/or regulations? Is access to operating system components and their configuration files or registers controlled?",Cisco,Spanish ENS (EN)
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,op.acc.5,Authentication mechanisms (external users). Is the security of external user accounts and credentials maintained through access control mechanisms?,Cisco,Spanish ENS (EN)
CCF 174,Password Management & Configuration: Passwords for in-scope system components are configured according to the Systems policy.,op.acc.6,"Authentication mechanisms (organization users). Are access control mechanisms implemented, aligned with the organization's employee/internal user registration and cancellation process?. Are credentials activated only when they are under the user's exclusive and effective control, or is a credential change forced upon first access? Before providing credentials to users, have they known and accepted the organization's security policy in the aspects that affect them? Does the user acknowledge that they have received the credentials and that they know and accept the obligations that their possession entails, in particular, the duty of diligent custody, protection of their confidentiality and immediate notification in the event of loss? Are credentials changed with the periodicity established by the organization's policy? Are credentials removed and disabled when the authenticating entity (person, computer, or process) terminates its relationship with the system? Are credentials disabled or regenerated when their loss or disclosure to unauthorized persons is detected or suspected? Are attacks that could reveal system information without actually accessing it being prevented? Is the information provided in the accesses restricted to the minimum essential? Is the number of allowed attempts limited, blocking the access opportunity once that number is exceeded, requiring the intervention of security administrators to reactivate the account? Does the system inform the user of their obligations immediately after gaining access?",Cisco,Spanish ENS (EN)
CCF 175,Password Management & Configuration: Passwords for the corporate active directory is configured according to Systems policy.,op.pl.2,"Security architecture. Are documentation and diagrams available in the area of ​​the information system, including physical facilities, equipment, communications and lines of defense?. Is documentation of the facilities available, including areas and access points? Is there documentation and diagrams of the lines of defense, interconnection points to other systems or other networks, including the Internet or public networks in general, firewalls, balancers, routers, network segmentation, etc.? For those who develop software (solutions with a certain complexity such as an ERP to manage town halls), are there diagrams with the structure of layers and modules of the solution, including the integration layers or interfaces to communicate with other solutions or elements, such as electronic signature, interoperability, etc.? Is there documentation of the user identification and authentication systems, including the use of agreed keys, passwords, identification cards, biometrics, or others of a similar nature, and the use of files or directories to authenticate the user and determine their access rights, including details of the access protocols used, such as, for example, LDAP?",Cisco,Spanish ENS (EN)
CCF 175,Password Management & Configuration: Passwords for the corporate active directory is configured according to Systems policy.,op.exp.2,"Security settings. Is a security configuration (bastioned) carried out on the equipment prior to putting it into production?. Have the equipment been configured, prior to its entry into operation, removing standard accounts and passwords? Have the equipment been configured, prior to its entry into operation, applying the 'minimum functionality' rule, that is, that the system provides the minimum functionality essential for the organization to achieve its objectives? Have the equipment been configured, prior to its entry into operation, so that the 'default security' rule is applied? Have virtual machines been configured and managed, prior to their entry into operation, in a manner equally secure as that used for physical machines?",Cisco,Spanish ENS (EN)
CCF 175,Password Management & Configuration: Passwords for the corporate active directory is configured according to Systems policy.,op.acc.2,"Access requirements. Are system resources protected by some mechanism that prevents their use, except by entities that have sufficient access rights?. Have the people responsible for the different resources of the information system been determined and known? Are the access rights of each resource established according to the decisions of the person responsible for the resource, in accordance with the system's security policy and/or regulations? Is access to operating system components and their configuration files or registers controlled?",Cisco,Spanish ENS (EN)
