controlId,model,nDCG,nDCG_nonZero,ground_truth_ids,predicted_ids
PSS-01,multi-qa-distilbert-cos-v1,0.4306765580733929,0.4306765580733929,['PSS-04'],"['OPS-17', 'OPS-13', 'OPS-10', 'PSS-04', 'SIM-05', 'OIS-06', 'OPS-12', 'BCM-02', 'SP-03', 'SIM-03', 'OPS-18', 'OPS-07', 'COM-03', 'OPS-08', 'COM-02', 'OPS-15', 'OPS-14', 'SSO-04', 'SIM-01', 'COS-01', 'DEV-08', 'OPS-16', 'OIS-04', 'OPS-21', 'AM-01', 'PS-06', 'IDM-06', 'SSO-05', 'SIM-02', 'SIM-04', 'PSS-02', 'OPS-22', 'OPS-20', 'CRY-01', 'OIS-07', 'OIS-05', 'OPS-04', 'PSS-06', 'SSO-01', 'AM-02', 'SSO-02', 'HR-05', 'DEV-05', 'DEV-06', 'INQ-01', 'IDM-09', 'OPS-06', 'COS-03', 'OIS-01', 'PI-01', 'OPS-05', 'DEV-01', 'OPS-11', 'DEV-03', 'OPS-02', 'OPS-23', 'PSS-10', 'COM-04', 'HR-01', 'PSS-03', 'DEV-07', 'OPS-03', 'AM-03', 'SP-02', 'PI-03', 'IDM-08', 'SP-01', 'AM-05', 'BCM-01', 'IDM-07', 'COM-01', 'PS-04', 'INQ-02', 'AM-04', 'COS-07', 'PSS-01', 'HR-02', 'OIS-02', 'BCM-04', 'OPS-19', 'OPS-01', 'SSO-03', 'INQ-04', 'CRY-04', 'INQ-03', 'PS-02', 'PS-01', 'CRY-03', 'DEV-02', 'IDM-02', 'PS-03', 'AM-06', 'IDM-05', 'PI-02', 'COS-02', 'CRY-02', 'HR-03', 'HR-06', 'PSS-11', 'DEV-10', 'OPS-09', 'IDM-01', 'DEV-09', 'IDM-03', 'OPS-24', 'PSS-12', 'IDM-04', 'COS-06']"
PSS-02,multi-qa-distilbert-cos-v1,1.0,1.0,['PSS-06'],"['PSS-06', 'IDM-08', 'IDM-06', 'OPS-03', 'OPS-12', 'OPS-16', 'OPS-01', 'IDM-03', 'BCM-01', 'OPS-24', 'DEV-07', 'COM-02', 'IDM-01', 'OIS-06', 'IDM-02', 'SSO-05', 'OPS-14', 'CRY-04', 'OIS-04', 'OPS-11', 'IDM-09', 'PS-04', 'PS-02', 'OIS-01', 'OPS-10', 'DEV-10', 'OPS-06', 'OPS-04', 'OPS-02', 'AM-01', 'DEV-01', 'IDM-04', 'COS-06', 'DEV-03', 'PI-02', 'PI-03', 'OPS-21', 'SSO-01', 'SSO-03', 'AM-02', 'DEV-08', 'BCM-02', 'OPS-17', 'IDM-05', 'PSS-04', 'HR-03', 'SIM-01', 'PSS-01', 'OPS-05', 'BCM-04', 'SIM-02', 'OIS-07', 'PSS-11', 'OPS-13', 'COM-04', 'SIM-03', 'COS-01', 'PS-06', 'AM-05', 'OPS-09', 'OPS-22', 'OPS-20', 'OPS-08', 'HR-05', 'PSS-03', 'SSO-02', 'PS-03', 'SP-01', 'OPS-23', 'SSO-04', 'DEV-05', 'PSS-12', 'OIS-02', 'OPS-15', 'OPS-18', 'SIM-05', 'COM-03', 'AM-03', 'SP-03', 'DEV-09', 'PSS-10', 'HR-01', 'OIS-05', 'COS-02', 'AM-04', 'CRY-02', 'CRY-01', 'OPS-07', 'SIM-04', 'HR-06', 'HR-02', 'DEV-06', 'SP-02', 'COS-03', 'PSS-02', 'DEV-02', 'PS-01', 'IDM-07', 'PI-01', 'OPS-19', 'AM-06', 'CRY-03', 'INQ-04', 'COM-01', 'INQ-01', 'INQ-02', 'COS-07', 'INQ-03']"
PSS-03,multi-qa-distilbert-cos-v1,0.3978088012057571,0.3978088012057571,['PSS-10'],"['COS-03', 'COS-07', 'COS-06', 'CRY-01', 'PI-01', 'PSS-10', 'COS-02', 'COS-01', 'SP-01', 'DEV-02', 'OPS-15', 'COM-01', 'DEV-01', 'OIS-01', 'OPS-04', 'OPS-18', 'SIM-01', 'OPS-02', 'PI-02', 'PSS-03', 'DEV-05', 'AM-06', 'HR-05', 'OIS-06', 'CRY-02', 'HR-02', 'PS-06', 'AM-03', 'DEV-03', 'SSO-01', 'OPS-09', 'SP-02', 'PS-02', 'DEV-07', 'SSO-03', 'COM-03', 'HR-03', 'OIS-02', 'AM-02', 'SIM-05', 'OPS-11', 'DEV-09', 'SIM-02', 'OPS-24', 'OPS-23', 'IDM-06', 'PS-01', 'PSS-02', 'PS-04', 'OPS-12', 'PSS-11', 'IDM-08', 'OPS-05', 'OPS-10', 'OIS-05', 'AM-04', 'IDM-09', 'SP-03', 'SSO-04', 'IDM-02', 'OPS-01', 'DEV-08', 'BCM-04', 'PSS-01', 'BCM-01', 'OPS-22', 'HR-06', 'OPS-13', 'BCM-02', 'OPS-03', 'OIS-07', 'IDM-01', 'DEV-06', 'OPS-16', 'OPS-19', 'SIM-03', 'CRY-04', 'COM-02', 'INQ-01', 'OIS-04', 'AM-01', 'OPS-17', 'IDM-07', 'COM-04', 'OPS-21', 'SSO-05', 'DEV-10', 'HR-01', 'SIM-04', 'PSS-06', 'INQ-04', 'IDM-05', 'PS-03', 'PSS-12', 'OPS-08', 'OPS-20', 'AM-05', 'PI-03', 'OPS-14', 'SSO-02', 'OPS-07', 'CRY-03', 'PSS-04', 'INQ-02', 'IDM-04', 'INQ-03', 'OPS-06', 'IDM-03']"
PSS-04,multi-qa-distilbert-cos-v1,1.0,1.0,['PSS-11'],"['PSS-11', 'OPS-23', 'COS-03', 'OPS-24', 'DEV-10', 'OPS-05', 'PSS-12', 'COS-06', 'AM-06', 'OPS-09', 'DEV-07', 'OPS-03', 'IDM-09', 'OPS-04', 'PI-01', 'COS-07', 'OPS-01', 'AM-02', 'AM-03', 'DEV-03', 'PS-03', 'AM-04', 'OIS-01', 'OPS-02', 'PSS-03', 'PSS-06', 'OPS-11', 'DEV-08', 'IDM-08', 'OPS-12', 'CRY-03', 'COS-02', 'DEV-02', 'SSO-03', 'AM-01', 'PSS-02', 'DEV-01', 'OPS-18', 'DEV-06', 'PS-01', 'PS-02', 'CRY-02', 'OPS-22', 'OPS-19', 'OPS-15', 'DEV-09', 'PSS-01', 'COS-01', 'CRY-04', 'COM-01', 'AM-05', 'HR-03', 'SP-01', 'OPS-16', 'IDM-02', 'OPS-20', 'SSO-01', 'SIM-02', 'OIS-07', 'PS-04', 'PSS-10', 'OIS-05', 'SIM-01', 'COM-04', 'OPS-17', 'SSO-04', 'HR-01', 'HR-02', 'SSO-02', 'DEV-05', 'IDM-01', 'BCM-01', 'OPS-07', 'OPS-14', 'OIS-02', 'SP-02', 'PS-06', 'SIM-04', 'HR-06', 'PI-03', 'OPS-10', 'OPS-21', 'SSO-05', 'OIS-04', 'BCM-02', 'SIM-05', 'IDM-03', 'PSS-04', 'IDM-07', 'INQ-02', 'COM-03', 'COM-02', 'OPS-06', 'INQ-01', 'PI-02', 'CRY-01', 'IDM-05', 'INQ-04', 'HR-05', 'OIS-06', 'IDM-06', 'BCM-04', 'SP-03', 'OPS-13', 'IDM-04', 'INQ-03', 'SIM-03', 'OPS-08']"
PSS-05,multi-qa-distilbert-cos-v1,1.0,1.0,['PSS-12'],"['PSS-12', 'OPS-09', 'OPS-24', 'SSO-03', 'OPS-01', 'COS-06', 'COS-07', 'DEV-10', 'PS-02', 'PS-01', 'OPS-06', 'OPS-07', 'OPS-11', 'OPS-03', 'AM-02', 'COS-02', 'AM-06', 'IDM-08', 'OPS-23', 'AM-01', 'PSS-01', 'OPS-02', 'CRY-03', 'PSS-11', 'OPS-14', 'AM-04', 'AM-05', 'OIS-04', 'PS-06', 'OIS-01', 'PI-03', 'CRY-04', 'DEV-03', 'PS-03', 'PS-04', 'HR-02', 'BCM-02', 'INQ-04', 'COS-03', 'OIS-07', 'COM-01', 'PI-01', 'HR-05', 'IDM-07', 'COS-01', 'OIS-02', 'DEV-01', 'OPS-16', 'OPS-12', 'COM-04', 'PSS-10', 'DEV-02', 'SP-02', 'CRY-02', 'CRY-01', 'AM-03', 'BCM-01', 'SIM-02', 'DEV-05', 'OPS-15', 'PI-02', 'IDM-02', 'OPS-18', 'PSS-06', 'OPS-05', 'HR-01', 'SIM-01', 'OPS-04', 'SSO-05', 'COM-02', 'PSS-03', 'SP-01', 'HR-06', 'IDM-09', 'OPS-17', 'IDM-06', 'DEV-06', 'OPS-20', 'SSO-04', 'OPS-10', 'SSO-01', 'DEV-09', 'OIS-05', 'PSS-04', 'OPS-22', 'DEV-07', 'SSO-02', 'INQ-01', 'IDM-01', 'PSS-02', 'IDM-05', 'OPS-13', 'OPS-08', 'BCM-04', 'OPS-19', 'SP-03', 'HR-03', 'OIS-06', 'SIM-05', 'INQ-03', 'OPS-21', 'INQ-02', 'COM-03', 'IDM-03', 'DEV-08', 'IDM-04', 'SIM-04', 'SIM-03']"
OIS-01,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['OIS-01'],"['OIS-01', 'OIS-02', 'COM-04', 'COM-03', 'HR-03', 'IDM-09', 'SP-03', 'IDM-08', 'SP-01', 'SP-02', 'SIM-01', 'PSS-01', 'BCM-01', 'SIM-05', 'AM-06', 'DEV-07', 'DEV-01', 'HR-02', 'CRY-01', 'IDM-06', 'AM-01', 'IDM-01', 'DEV-08', 'PS-03', 'CRY-04', 'OIS-06', 'PSS-03', 'OIS-04', 'OPS-05', 'PS-04', 'IDM-02', 'IDM-05', 'IDM-03', 'OPS-04', 'PSS-06', 'HR-05', 'SSO-03', 'PS-02', 'DEV-03', 'AM-02', 'COS-01', 'PI-01', 'OPS-03', 'PS-01', 'PSS-04', 'SSO-04', 'OPS-01', 'SIM-02', 'AM-05', 'OIS-05', 'OPS-23', 'OPS-22', 'COS-02', 'OPS-14', 'DEV-02', 'OPS-12', 'OPS-18', 'SSO-01', 'HR-06', 'IDM-07', 'OPS-19', 'OPS-11', 'DEV-05', 'HR-01', 'COM-02', 'OPS-13', 'SSO-02', 'OPS-24', 'DEV-09', 'SIM-04', 'PSS-02', 'INQ-04', 'OPS-15', 'CRY-02', 'OPS-16', 'DEV-10', 'DEV-06', 'OIS-07', 'OPS-02', 'AM-03', 'OPS-07', 'IDM-04', 'OPS-17', 'PS-06', 'PSS-11', 'OPS-09', 'OPS-06', 'SIM-03', 'OPS-08', 'COS-03', 'COS-06', 'COM-01', 'OPS-20', 'OPS-10', 'CRY-03', 'PSS-10', 'INQ-01', 'COS-07', 'SSO-05', 'AM-04', 'INQ-02', 'INQ-03', 'BCM-02', 'OPS-21', 'PI-02', 'PI-03', 'PSS-12', 'BCM-04']"
OIS-02,FineTunedModel/fine_tuned_compliance_model,0.35620718710802235,0.35620718710802235,['OIS-04'],"['IDM-01', 'IDM-06', 'HR-05', 'HR-02', 'OIS-04', 'AM-05', 'AM-04', 'SP-01', 'BCM-01', 'IDM-04', 'SIM-04', 'COS-06', 'HR-01', 'OPS-03', 'IDM-02', 'IDM-05', 'COM-02', 'OPS-10', 'OPS-23', 'OPS-11', 'DEV-10', 'AM-06', 'OPS-16', 'SSO-03', 'OPS-04', 'OPS-24', 'HR-03', 'PS-04', 'OPS-01', 'INQ-02', 'OPS-02', 'PS-06', 'OPS-21', 'SSO-01', 'DEV-09', 'INQ-04', 'PSS-11', 'AM-02', 'BCM-04', 'SP-02', 'DEV-07', 'PI-02', 'INQ-01', 'COM-01', 'COS-02', 'COS-07', 'IDM-09', 'PI-03', 'OPS-17', 'OPS-07', 'SIM-05', 'PSS-04', 'IDM-03', 'IDM-07', 'OIS-05', 'DEV-03', 'OPS-13', 'OPS-12', 'PS-02', 'SIM-03', 'OIS-07', 'SIM-01', 'OIS-02', 'OPS-22', 'OPS-05', 'INQ-03', 'PI-01', 'OPS-18', 'OIS-01', 'OPS-14', 'PSS-01', 'SP-03', 'CRY-04', 'SSO-05', 'SIM-02', 'DEV-01', 'AM-01', 'AM-03', 'COM-03', 'PS-01', 'HR-06', 'OPS-08', 'SSO-02', 'PSS-12', 'DEV-02', 'BCM-02', 'OPS-20', 'DEV-05', 'OPS-19', 'OIS-06', 'PSS-06', 'OPS-15', 'DEV-08', 'IDM-08', 'PS-03', 'COS-03', 'OPS-06', 'SSO-04', 'CRY-01', 'PSS-10', 'COM-04', 'CRY-03', 'OPS-09', 'PSS-03', 'DEV-06', 'COS-01', 'CRY-02', 'PSS-02']"
OIS-03,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['OIS-05'],"['OIS-05', 'INQ-01', 'SIM-02', 'INQ-03', 'INQ-04', 'SSO-03', 'OIS-06', 'INQ-02', 'SP-02', 'SP-03', 'SIM-03', 'OPS-21', 'IDM-07', 'IDM-06', 'SIM-05', 'SIM-04', 'OIS-07', 'HR-06', 'HR-03', 'BCM-04', 'OPS-11', 'SIM-01', 'IDM-05', 'OPS-13', 'PI-02', 'OIS-04', 'OIS-01', 'AM-02', 'SSO-01', 'COM-02', 'IDM-02', 'PI-03', 'IDM-04', 'IDM-01', 'DEV-09', 'OPS-02', 'OPS-06', 'BCM-01', 'SSO-04', 'SSO-05', 'PI-01', 'COM-01', 'PSS-12', 'IDM-03', 'OPS-15', 'OPS-19', 'DEV-05', 'CRY-01', 'COM-03', 'OPS-12', 'AM-05', 'OPS-10', 'SP-01', 'PS-01', 'OPS-07', 'PS-06', 'CRY-03', 'OPS-16', 'AM-06', 'SSO-02', 'PSS-01', 'AM-01', 'OPS-01', 'COM-04', 'OIS-02', 'PS-04', 'OPS-08', 'OPS-04', 'OPS-17', 'BCM-02', 'OPS-20', 'DEV-03', 'PSS-04', 'OPS-03', 'AM-03', 'AM-04', 'OPS-24', 'HR-05', 'COS-07', 'COS-02', 'OPS-14', 'COS-01', 'CRY-04', 'HR-02', 'DEV-07', 'HR-01', 'CRY-02', 'PSS-03', 'OPS-09', 'PSS-11', 'DEV-06', 'OPS-18', 'OPS-05', 'DEV-01', 'OPS-22', 'IDM-09', 'PSS-10', 'DEV-02', 'IDM-08', 'COS-03', 'PSS-02', 'COS-06', 'PS-02', 'PS-03', 'PSS-06', 'DEV-08', 'OPS-23', 'DEV-10']"
OIS-04,FineTunedModel/fine_tuned_compliance_model,0.0,,"['OIS-05', 'OIS-06', 'OIS-07']","['OIS-02', 'OIS-01', 'COM-04', 'DEV-01', 'HR-03', 'DEV-07', 'COM-03', 'DEV-02', 'DEV-03', 'PSS-02', 'SP-03', 'OIS-04', 'AM-06', 'OIS-05', 'SP-01', 'IDM-09', 'HR-02', 'DEV-05', 'PSS-01', 'SSO-01', 'AM-05', 'COM-02', 'DEV-08', 'AM-02', 'PS-01', 'IDM-06', 'SIM-04', 'OPS-05', 'IDM-05', 'DEV-10', 'OIS-06', 'DEV-06', 'PS-03', 'PSS-03', 'CRY-01', 'IDM-08', 'IDM-07', 'SP-02', 'SSO-03', 'SSO-02', 'AM-01', 'OPS-04', 'SSO-04', 'COS-03', 'CRY-04', 'HR-06', 'IDM-01', 'OIS-07', 'SIM-01', 'DEV-09', 'PI-01', 'AM-03', 'PSS-10', 'OPS-02', 'SIM-05', 'HR-05', 'COS-02', 'OPS-14', 'COS-01', 'PS-04', 'SIM-02', 'OPS-23', 'OPS-19', 'OPS-16', 'OPS-11', 'OPS-24', 'INQ-04', 'OPS-01', 'OPS-13', 'PSS-11', 'IDM-02', 'BCM-01', 'OPS-03', 'PS-06', 'IDM-03', 'COM-01', 'CRY-03', 'PSS-04', 'OPS-18', 'OPS-22', 'PSS-06', 'OPS-12', 'SIM-03', 'OPS-10', 'COS-06', 'INQ-01', 'OPS-09', 'BCM-02', 'INQ-03', 'SSO-05', 'PS-02', 'HR-01', 'OPS-07', 'OPS-15', 'OPS-17', 'INQ-02', 'CRY-02', 'AM-04', 'COS-07', 'OPS-21', 'OPS-08', 'OPS-20', 'PI-02', 'OPS-06', 'IDM-04', 'PI-03', 'PSS-12', 'BCM-04']"
ISP-01,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['OIS-02'],"['OIS-02', 'SP-01', 'SP-02', 'COM-03', 'OIS-01', 'SP-03', 'HR-02', 'HR-03', 'COM-04', 'AM-05', 'OIS-05', 'DEV-01', 'SIM-01', 'OPS-11', 'CRY-01', 'COM-01', 'AM-02', 'COM-02', 'IDM-06', 'SIM-04', 'OIS-06', 'SSO-01', 'OIS-04', 'AM-06', 'PS-01', 'SSO-04', 'SIM-05', 'COS-01', 'OPS-04', 'PSS-01', 'HR-05', 'HR-06', 'OPS-02', 'DEV-05', 'INQ-02', 'INQ-04', 'OPS-19', 'IDM-07', 'OPS-18', 'SSO-02', 'OIS-07', 'IDM-01', 'SIM-02', 'OPS-06', 'PS-06', 'COS-02', 'OPS-22', 'HR-01', 'PSS-03', 'SSO-03', 'BCM-01', 'PSS-04', 'CRY-04', 'DEV-03', 'INQ-03', 'IDM-09', 'OPS-10', 'SSO-05', 'OPS-20', 'INQ-01', 'DEV-02', 'AM-01', 'OPS-01', 'OPS-24', 'IDM-02', 'PS-04', 'BCM-02', 'SIM-03', 'AM-03', 'IDM-08', 'OPS-07', 'OPS-12', 'DEV-09', 'OPS-21', 'PS-02', 'OPS-13', 'PI-02', 'PSS-02', 'OPS-08', 'AM-04', 'PSS-10', 'PI-01', 'COS-03', 'PS-03', 'DEV-06', 'OPS-14', 'OPS-23', 'COS-06', 'CRY-02', 'PI-03', 'PSS-06', 'PSS-12', 'CRY-03', 'OPS-16', 'IDM-05', 'OPS-05', 'OPS-09', 'IDM-04', 'OPS-17', 'IDM-03', 'PSS-11', 'OPS-03', 'COS-07', 'BCM-04', 'OPS-15', 'DEV-08', 'DEV-07', 'DEV-10']"
ISP-02,FineTunedModel/fine_tuned_compliance_model,0.9197207891481877,0.9197207891481877,"['SP-01', 'SP-02']","['SP-01', 'COM-02', 'SP-02', 'OPS-04', 'SP-03', 'AM-02', 'OIS-02', 'DEV-01', 'OIS-01', 'HR-02', 'PS-04', 'CRY-01', 'PS-01', 'COM-03', 'SIM-01', 'COM-01', 'SIM-05', 'IDM-06', 'OPS-11', 'AM-05', 'IDM-01', 'COS-02', 'PSS-01', 'PS-06', 'SSO-01', 'OIS-04', 'OPS-12', 'IDM-09', 'SIM-03', 'OIS-06', 'OPS-18', 'PSS-04', 'HR-03', 'CRY-04', 'AM-03', 'COS-01', 'DEV-03', 'IDM-02', 'OPS-23', 'OIS-05', 'OPS-10', 'IDM-08', 'OPS-02', 'PSS-11', 'OPS-06', 'SIM-04', 'OPS-05', 'OPS-08', 'IDM-07', 'HR-05', 'PS-03', 'INQ-04', 'DEV-05', 'COM-04', 'BCM-02', 'OPS-22', 'HR-06', 'DEV-09', 'COS-03', 'AM-04', 'PS-02', 'CRY-03', 'INQ-03', 'OPS-16', 'PSS-10', 'INQ-02', 'OPS-13', 'OPS-24', 'PI-01', 'INQ-01', 'OPS-09', 'OIS-07', 'SSO-04', 'OPS-07', 'SSO-03', 'SSO-02', 'CRY-02', 'IDM-03', 'OPS-19', 'OPS-20', 'SIM-02', 'AM-06', 'DEV-08', 'OPS-01', 'OPS-14', 'HR-01', 'COS-06', 'IDM-05', 'PSS-03', 'OPS-15', 'DEV-06', 'SSO-05', 'PI-03', 'DEV-02', 'BCM-01', 'AM-01', 'OPS-21', 'IDM-04', 'PSS-06', 'DEV-10', 'PSS-02', 'PSS-12', 'OPS-03', 'PI-02', 'OPS-17', 'COS-07', 'DEV-07', 'BCM-04']"
ISP-03,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['SP-03'],"['SP-03', 'SIM-02', 'SIM-04', 'PS-06', 'OPS-12', 'OPS-07', 'INQ-02', 'OPS-10', 'OPS-17', 'COM-02', 'PSS-04', 'PSS-11', 'AM-05', 'OPS-16', 'SIM-03', 'CRY-03', 'IDM-06', 'OIS-05', 'OPS-21', 'AM-03', 'PS-02', 'COS-01', 'OPS-23', 'PSS-01', 'OPS-13', 'SIM-01', 'DEV-10', 'COM-03', 'DEV-08', 'HR-02', 'IDM-07', 'PS-04', 'DEV-02', 'SSO-03', 'IDM-03', 'INQ-04', 'OIS-04', 'SIM-05', 'HR-03', 'OIS-07', 'IDM-01', 'OPS-02', 'OPS-08', 'COM-01', 'COS-02', 'IDM-08', 'IDM-09', 'PI-02', 'PSS-12', 'PI-01', 'AM-02', 'IDM-02', 'PS-03', 'COS-07', 'IDM-05', 'OPS-22', 'HR-01', 'BCM-01', 'OPS-20', 'PSS-10', 'SSO-05', 'DEV-09', 'OPS-06', 'OPS-11', 'OPS-04', 'IDM-04', 'PI-03', 'AM-06', 'OPS-15', 'OIS-01', 'OPS-14', 'OIS-06', 'DEV-07', 'AM-01', 'AM-04', 'SP-01', 'SP-02', 'DEV-01', 'INQ-03', 'SSO-02', 'OPS-05', 'OPS-01', 'SSO-01', 'DEV-03', 'BCM-02', 'PS-01', 'PSS-02', 'OPS-18', 'PSS-03', 'OPS-09', 'HR-06', 'DEV-06', 'PSS-06', 'OPS-24', 'COS-03', 'CRY-01', 'DEV-05', 'SSO-04', 'CRY-04', 'OPS-03', 'COS-06', 'COM-04', 'OIS-02', 'INQ-01', 'OPS-19', 'BCM-04', 'CRY-02', 'HR-05']"
RM-01,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['OIS-06'],"['OIS-06', 'SP-03', 'OIS-07', 'DEV-05', 'COM-03', 'AM-01', 'OIS-05', 'OIS-02', 'OIS-04', 'SSO-02', 'SIM-01', 'SSO-05', 'AM-05', 'HR-03', 'COS-01', 'BCM-01', 'COS-03', 'SP-01', 'BCM-02', 'OIS-01', 'SP-02', 'OPS-19', 'PS-01', 'SSO-04', 'SSO-01', 'DEV-03', 'CRY-01', 'DEV-01', 'DEV-06', 'COM-04', 'AM-02', 'OPS-18', 'COM-02', 'PSS-03', 'OPS-22', 'BCM-04', 'SSO-03', 'OPS-24', 'OPS-08', 'CRY-04', 'SIM-02', 'PS-06', 'OPS-06', 'OPS-01', 'OPS-02', 'IDM-06', 'IDM-09', 'PSS-02', 'OPS-04', 'SIM-05', 'HR-02', 'PSS-01', 'IDM-08', 'AM-06', 'IDM-07', 'OPS-20', 'PSS-10', 'OPS-11', 'SIM-03', 'COM-01', 'DEV-08', 'AM-03', 'HR-05', 'PS-02', 'COS-02', 'SIM-04', 'OPS-09', 'OPS-10', 'AM-04', 'HR-06', 'OPS-07', 'PSS-11', 'OPS-03', 'PS-04', 'DEV-09', 'INQ-02', 'CRY-03', 'OPS-21', 'OPS-23', 'OPS-05', 'PS-03', 'PI-01', 'COS-07', 'OPS-13', 'PI-02', 'OPS-16', 'OPS-12', 'IDM-01', 'DEV-10', 'INQ-01', 'COS-06', 'DEV-02', 'OPS-17', 'PSS-12', 'PSS-04', 'HR-01', 'DEV-07', 'IDM-02', 'OPS-14', 'IDM-03', 'PI-03', 'PSS-06', 'INQ-04', 'IDM-04', 'CRY-02', 'INQ-03', 'IDM-05', 'OPS-15']"
RM-02,FineTunedModel/fine_tuned_compliance_model,0.6182885020492784,0.6182885020492784,['OIS-07'],"['OIS-06', 'OIS-07', 'DEV-05', 'COM-03', 'SP-03', 'OIS-04', 'AM-01', 'OIS-05', 'PSS-03', 'COS-01', 'COS-03', 'SSO-02', 'OPS-19', 'PSS-02', 'PS-01', 'DEV-06', 'SSO-05', 'BCM-02', 'OPS-18', 'SIM-01', 'SSO-04', 'DEV-03', 'SSO-01', 'HR-03', 'BCM-04', 'DEV-01', 'SIM-02', 'OIS-01', 'OIS-02', 'SIM-05', 'AM-02', 'OPS-20', 'COM-04', 'OPS-24', 'SP-02', 'COM-02', 'OPS-22', 'SSO-03', 'AM-05', 'SP-01', 'CRY-01', 'PSS-01', 'IDM-06', 'OPS-08', 'PS-06', 'BCM-01', 'IDM-08', 'IDM-09', 'PSS-10', 'AM-06', 'OPS-13', 'INQ-01', 'OPS-04', 'COS-02', 'AM-03', 'OPS-01', 'DEV-08', 'OPS-02', 'IDM-07', 'CRY-04', 'PS-04', 'OPS-09', 'COS-07', 'OPS-06', 'OPS-07', 'PS-03', 'COM-01', 'SIM-03', 'HR-02', 'OPS-11', 'PS-02', 'DEV-02', 'OPS-10', 'DEV-09', 'HR-01', 'OPS-12', 'PI-01', 'SIM-04', 'OPS-15', 'HR-06', 'OPS-05', 'OPS-23', 'OPS-17', 'HR-05', 'IDM-01', 'PSS-11', 'AM-04', 'DEV-10', 'COS-06', 'CRY-03', 'IDM-05', 'IDM-02', 'PSS-04', 'INQ-03', 'OPS-03', 'INQ-02', 'OPS-16', 'DEV-07', 'CRY-02', 'OPS-21', 'PI-02', 'IDM-03', 'PSS-12', 'INQ-04', 'PSS-06', 'OPS-14', 'IDM-04', 'PI-03']"
RM-03,FineTunedModel/fine_tuned_compliance_model,0.6182885020492784,0.6182885020492784,['OIS-07'],"['OIS-06', 'OIS-07', 'SP-03', 'DEV-05', 'OIS-05', 'COM-03', 'OIS-04', 'PSS-03', 'COS-01', 'HR-03', 'OPS-18', 'SIM-01', 'COS-03', 'AM-01', 'DEV-06', 'SSO-02', 'DEV-03', 'SSO-05', 'SP-01', 'OPS-19', 'SSO-04', 'OPS-20', 'SP-02', 'PSS-02', 'OPS-22', 'DEV-01', 'BCM-02', 'SIM-05', 'OPS-04', 'SSO-01', 'OPS-08', 'AM-05', 'AM-02', 'SIM-03', 'OPS-24', 'IDM-08', 'IDM-06', 'SIM-02', 'DEV-08', 'COM-02', 'PS-01', 'BCM-01', 'OIS-02', 'PSS-10', 'OPS-06', 'OIS-01', 'PSS-01', 'BCM-04', 'CRY-01', 'SSO-03', 'COM-04', 'OPS-11', 'OPS-05', 'PS-06', 'OPS-01', 'OPS-02', 'IDM-09', 'IDM-07', 'DEV-09', 'AM-03', 'HR-02', 'OPS-13', 'COM-01', 'OPS-10', 'PS-02', 'OPS-21', 'INQ-02', 'DEV-02', 'HR-06', 'COS-02', 'IDM-02', 'PS-04', 'OPS-23', 'AM-04', 'OPS-09', 'SIM-04', 'CRY-04', 'PSS-11', 'OPS-12', 'HR-05', 'OPS-03', 'IDM-03', 'OPS-07', 'IDM-01', 'PI-01', 'OPS-17', 'AM-06', 'IDM-04', 'COS-07', 'PS-03', 'INQ-01', 'IDM-05', 'OPS-16', 'PSS-04', 'DEV-07', 'COS-06', 'HR-01', 'PI-02', 'INQ-03', 'PSS-06', 'CRY-03', 'OPS-15', 'DEV-10', 'INQ-04', 'CRY-02', 'PI-03', 'PSS-12', 'OPS-14']"
