api_uuid,api_name,cisco_title,eucs_code,secNumCloud_id,description,source
8328b6b0-076b-4449-88d7-fffdea0f0334,System description,System Description & Boundaries,DOC-03.4,9.7.c,"None | [The Organization] has prepared a description of the system and its boundaries and has provided this description to internal and external authorized users. | The service provider must design, develop, configure and deploy the service information system by ensuring at least one partitioning between on the one hand the technical infrastructure and on the other hand the equipment necessary for the administration of the services and resources it hosts.",cisco+secNumCloud
8328b6b0-076b-4449-88d7-fffdea0f0334,System description,System Description & Boundaries,DOC-03.4,11.1.a,"None | [The Organization] has prepared a description of the system and its boundaries and has provided this description to internal and external authorized users. | The service provider must document and implement safety perimeters, including the marking of zones and the various means of limitation and access control.",cisco+secNumCloud
8328b6b0-076b-4449-88d7-fffdea0f0334,System description,System Description & Boundaries,DOC-03.4,11.1.b,"None | [The Organization] has prepared a description of the system and its boundaries and has provided this description to internal and external authorized users. | The provider must distinguish public areas, private areas and sensitive areas.",cisco+secNumCloud
8328b6b0-076b-4449-88d7-fffdea0f0334,System description,System Description & Boundaries,DOC-03.4,13.1.a,"None | [The Organization] has prepared a description of the system and its boundaries and has provided this description to internal and external authorized users. | The service provider must establish and keep up to date a cartography of the service information system, in connection with the asset inventory (see chapter 8.1), comprising at least the following elements: - The list of material or virtualized resources; - The names and functions of the applications, supporting the service; - the network architecture scheme at level 3 of the OSI model on which the neuralgic points are identified: - interconnection points, in particular with third and public networks, - networks, subnets, in particular administration networks, - equipment providing security functions (filtering, authentication, encryption, etc.), - servers hosting data or ensuring sensitive functions; - The authorized network flow matrix specifying: - their technical description (services, protocols and ports); - business justification or technical infrastructure; - If necessary, when services, protocols or deemed not safe ports are used, the compensatory measures implemented, in the in -depth defense logic.",cisco+secNumCloud
8328b6b0-076b-4449-88d7-fffdea0f0334,System description,System Description & Boundaries,DOC-03.4,13.2.a,"None | [The Organization] has prepared a description of the system and its boundaries and has provided this description to internal and external authorized users. | The service provider must document and implement, for the service information system, the partitioning measures (logic, physics or by encryption) to separate network flows according to: - the sensitivity of the information transmitted; - the nature of the flows (production, administration, supervision, etc.); - the field of belonging of flows (sponsors - with distinction by sponsor or set of sponsors, service provider, third parties, etc.); - The technical field (treatment, storage, etc.).",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.1,8.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must keep up to date the inventory of all the equipment implementing the service. This inventory must specify for each equipment: - equipment identification information (names, IP addresses, Mac addresses, etc.); - the function of the equipment; - the equipment model; - the location of the equipment; - the owner of the equipment; - The need for information security (within the meaning of chapter 8.3).",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.1,8.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The provider must keep up to date the inventory of all the software implementing the service. This inventory must identify for each software, its version and the equipment on which the software is installed.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.1,13.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must establish and keep up to date a cartography of the service information system, in connection with the asset inventory (see chapter 8.1), comprising at least the following elements: - The list of material or virtualized resources; - The names and functions of the applications, supporting the service; - the network architecture scheme at level 3 of the OSI model on which the neuralgic points are identified: - interconnection points, in particular with third and public networks, - networks, subnets, in particular administration networks, - equipment providing security functions (filtering, authentication, encryption, etc.), - servers hosting data or ensuring sensitive functions; - The authorized network flow matrix specifying: - their technical description (services, protocols and ports); - business justification or technical infrastructure; - If necessary, when services, protocols or deemed not safe ports are used, the compensatory measures implemented, in the in -depth defense logic.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.1,13.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must revise the cartography at least annually.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.3,8.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must keep up to date the inventory of all the equipment implementing the service. This inventory must specify for each equipment: - equipment identification information (names, IP addresses, Mac addresses, etc.); - the function of the equipment; - the equipment model; - the location of the equipment; - the owner of the equipment; - The need for information security (within the meaning of chapter 8.3).",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.3,8.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The provider must keep up to date the inventory of all the software implementing the service. This inventory must identify for each software, its version and the equipment on which the software is installed.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.3,13.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must establish and keep up to date a cartography of the service information system, in connection with the asset inventory (see chapter 8.1), comprising at least the following elements: - The list of material or virtualized resources; - The names and functions of the applications, supporting the service; - the network architecture scheme at level 3 of the OSI model on which the neuralgic points are identified: - interconnection points, in particular with third and public networks, - networks, subnets, in particular administration networks, - equipment providing security functions (filtering, authentication, encryption, etc.), - servers hosting data or ensuring sensitive functions; - The authorized network flow matrix specifying: - their technical description (services, protocols and ports); - business justification or technical infrastructure; - If necessary, when services, protocols or deemed not safe ports are used, the compensatory measures implemented, in the in -depth defense logic.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.3,13.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must revise the cartography at least annually.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.2,8.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must keep up to date the inventory of all the equipment implementing the service. This inventory must specify for each equipment: - equipment identification information (names, IP addresses, Mac addresses, etc.); - the function of the equipment; - the equipment model; - the location of the equipment; - the owner of the equipment; - The need for information security (within the meaning of chapter 8.3).",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.2,8.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The provider must keep up to date the inventory of all the software implementing the service. This inventory must identify for each software, its version and the equipment on which the software is installed.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.2,13.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must establish and keep up to date a cartography of the service information system, in connection with the asset inventory (see chapter 8.1), comprising at least the following elements: - The list of material or virtualized resources; - The names and functions of the applications, supporting the service; - the network architecture scheme at level 3 of the OSI model on which the neuralgic points are identified: - interconnection points, in particular with third and public networks, - networks, subnets, in particular administration networks, - equipment providing security functions (filtering, authentication, encryption, etc.), - servers hosting data or ensuring sensitive functions; - The authorized network flow matrix specifying: - their technical description (services, protocols and ports); - business justification or technical infrastructure; - If necessary, when services, protocols or deemed not safe ports are used, the compensatory measures implemented, in the in -depth defense logic.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.2,13.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must revise the cartography at least annually.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,CS-07.3,8.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must keep up to date the inventory of all the equipment implementing the service. This inventory must specify for each equipment: - equipment identification information (names, IP addresses, Mac addresses, etc.); - the function of the equipment; - the equipment model; - the location of the equipment; - the owner of the equipment; - The need for information security (within the meaning of chapter 8.3).",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,CS-07.3,8.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The provider must keep up to date the inventory of all the software implementing the service. This inventory must identify for each software, its version and the equipment on which the software is installed.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,CS-07.3,13.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must establish and keep up to date a cartography of the service information system, in connection with the asset inventory (see chapter 8.1), comprising at least the following elements: - The list of material or virtualized resources; - The names and functions of the applications, supporting the service; - the network architecture scheme at level 3 of the OSI model on which the neuralgic points are identified: - interconnection points, in particular with third and public networks, - networks, subnets, in particular administration networks, - equipment providing security functions (filtering, authentication, encryption, etc.), - servers hosting data or ensuring sensitive functions; - The authorized network flow matrix specifying: - their technical description (services, protocols and ports); - business justification or technical infrastructure; - If necessary, when services, protocols or deemed not safe ports are used, the compensatory measures implemented, in the in -depth defense logic.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,CS-07.3,13.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must revise the cartography at least annually.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.6,8.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must keep up to date the inventory of all the equipment implementing the service. This inventory must specify for each equipment: - equipment identification information (names, IP addresses, Mac addresses, etc.); - the function of the equipment; - the equipment model; - the location of the equipment; - the owner of the equipment; - The need for information security (within the meaning of chapter 8.3).",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.6,8.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The provider must keep up to date the inventory of all the software implementing the service. This inventory must identify for each software, its version and the equipment on which the software is installed.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.6,13.1.a,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must establish and keep up to date a cartography of the service information system, in connection with the asset inventory (see chapter 8.1), comprising at least the following elements: - The list of material or virtualized resources; - The names and functions of the applications, supporting the service; - the network architecture scheme at level 3 of the OSI model on which the neuralgic points are identified: - interconnection points, in particular with third and public networks, - networks, subnets, in particular administration networks, - equipment providing security functions (filtering, authentication, encryption, etc.), - servers hosting data or ensuring sensitive functions; - The authorized network flow matrix specifying: - their technical description (services, protocols and ports); - business justification or technical infrastructure; - If necessary, when services, protocols or deemed not safe ports are used, the compensatory measures implemented, in the in -depth defense logic.",cisco+secNumCloud
9040c6ec-c4e6-45d8-b32d-a8f819e505e5,Asset Inventory,Production Asset Inventory,AM-01.6,13.1.b,"Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements. | A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved. | The service provider must revise the cartography at least annually.",cisco+secNumCloud
c7624b5b-781a-4890-b0cc-dc8c45bdf39a,Version Control,Version Control,CCM-05.2,14.2.c,"Version control procedures provide appropriate safeguards to ensure that the integrity and availability of cloud customer data is not compromised when system components are restored back to their previous state. | Version control procedures are set up to track dependencies of individual changes and to restore affected system components back to their previous state as a result of errors or identified vulnerabilities. | The service provider must keep a history of the versions of software and systems (internal or external developments, commercial products) implemented to allow to reconstruct, if necessary in a test environment, a complete environment as it was implemented on a given date. The conservation time of this history must be in accordance with that of backups (see chapter 12.5). operating platform",cisco+secNumCloud
c7624b5b-781a-4890-b0cc-dc8c45bdf39a,Version Control,Version Control,CCM-06.1,14.2.c,"Version control procedures provide appropriate safeguards to ensure that the integrity and availability of cloud customer data is not compromised when system components are restored back to their previous state. | Version control procedures are set up to track dependencies of individual changes and to restore affected system components back to their previous state as a result of errors or identified vulnerabilities. | The service provider must keep a history of the versions of software and systems (internal or external developments, commercial products) implemented to allow to reconstruct, if necessary in a test environment, a complete environment as it was implemented on a given date. The conservation time of this history must be in accordance with that of backups (see chapter 12.5). operating platform",cisco+secNumCloud
c7624b5b-781a-4890-b0cc-dc8c45bdf39a,Version Control,Version Control,DEV-03.2,14.2.c,"Version control procedures provide appropriate safeguards to ensure that the integrity and availability of cloud customer data is not compromised when system components are restored back to their previous state. | Version control procedures are set up to track dependencies of individual changes and to restore affected system components back to their previous state as a result of errors or identified vulnerabilities. | The service provider must keep a history of the versions of software and systems (internal or external developments, commercial products) implemented to allow to reconstruct, if necessary in a test environment, a complete environment as it was implemented on a given date. The conservation time of this history must be in accordance with that of backups (see chapter 12.5). operating platform",cisco+secNumCloud
c7624b5b-781a-4890-b0cc-dc8c45bdf39a,Version Control,Version Control,CCM-03.6,14.2.c,"Version control procedures provide appropriate safeguards to ensure that the integrity and availability of cloud customer data is not compromised when system components are restored back to their previous state. | Version control procedures are set up to track dependencies of individual changes and to restore affected system components back to their previous state as a result of errors or identified vulnerabilities. | The service provider must keep a history of the versions of software and systems (internal or external developments, commercial products) implemented to allow to reconstruct, if necessary in a test environment, a complete environment as it was implemented on a given date. The conservation time of this history must be in accordance with that of backups (see chapter 12.5). operating platform",cisco+secNumCloud
c7624b5b-781a-4890-b0cc-dc8c45bdf39a,Version Control,Version Control,CCM-02.3,14.2.c,"Version control procedures provide appropriate safeguards to ensure that the integrity and availability of cloud customer data is not compromised when system components are restored back to their previous state. | Version control procedures are set up to track dependencies of individual changes and to restore affected system components back to their previous state as a result of errors or identified vulnerabilities. | The service provider must keep a history of the versions of software and systems (internal or external developments, commercial products) implemented to allow to reconstruct, if necessary in a test environment, a complete environment as it was implemented on a given date. The conservation time of this history must be in accordance with that of backups (see chapter 12.5). operating platform",cisco+secNumCloud
c7624b5b-781a-4890-b0cc-dc8c45bdf39a,Version Control,Version Control,CCM-03.9,14.2.c,"Version control procedures provide appropriate safeguards to ensure that the integrity and availability of cloud customer data is not compromised when system components are restored back to their previous state. | Version control procedures are set up to track dependencies of individual changes and to restore affected system components back to their previous state as a result of errors or identified vulnerabilities. | The service provider must keep a history of the versions of software and systems (internal or external developments, commercial products) implemented to allow to reconstruct, if necessary in a test environment, a complete environment as it was implemented on a given date. The conservation time of this history must be in accordance with that of backups (see chapter 12.5). operating platform",cisco+secNumCloud
c7624b5b-781a-4890-b0cc-dc8c45bdf39a,Version Control,Version Control,CCM-06.2,14.2.c,"Version control procedures provide appropriate safeguards to ensure that the integrity and availability of cloud customer data is not compromised when system components are restored back to their previous state. | Version control procedures are set up to track dependencies of individual changes and to restore affected system components back to their previous state as a result of errors or identified vulnerabilities. | The service provider must keep a history of the versions of software and systems (internal or external developments, commercial products) implemented to allow to reconstruct, if necessary in a test environment, a complete environment as it was implemented on a given date. The conservation time of this history must be in accordance with that of backups (see chapter 12.5). operating platform",cisco+secNumCloud
c7624b5b-781a-4890-b0cc-dc8c45bdf39a,Version Control,Version Control,CCM-06.3,14.2.c,"Version control procedures provide appropriate safeguards to ensure that the integrity and availability of cloud customer data is not compromised when system components are restored back to their previous state. | Version control procedures are set up to track dependencies of individual changes and to restore affected system components back to their previous state as a result of errors or identified vulnerabilities. | The service provider must keep a history of the versions of software and systems (internal or external developments, commercial products) implemented to allow to reconstruct, if necessary in a test environment, a complete environment as it was implemented on a given date. The conservation time of this history must be in accordance with that of backups (see chapter 12.5). operating platform",cisco+secNumCloud
c7624b5b-781a-4890-b0cc-dc8c45bdf39a,Version Control,Version Control,CO-03.5,14.2.c,"Version control procedures provide appropriate safeguards to ensure that the integrity and availability of cloud customer data is not compromised when system components are restored back to their previous state. | Version control procedures are set up to track dependencies of individual changes and to restore affected system components back to their previous state as a result of errors or identified vulnerabilities. | The service provider must keep a history of the versions of software and systems (internal or external developments, commercial products) implemented to allow to reconstruct, if necessary in a test environment, a complete environment as it was implemented on a given date. The conservation time of this history must be in accordance with that of backups (see chapter 12.5). operating platform",cisco+secNumCloud
